#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -5.41541542        0.00000017        0.00000002        0.00000011        0.00000003        0.00000000        0.00000000
       -5.39539540        0.00000051        0.00000007        0.00000034        0.00000008        0.00000001        0.00000000
       -5.37537538        0.00000148        0.00000021        0.00000101        0.00000023        0.00000003        0.00000001
       -5.35535536        0.00000419        0.00000059        0.00000284        0.00000065        0.00000009        0.00000002
       -5.33533534        0.00001134        0.00000159        0.00000770        0.00000176        0.00000024        0.00000005
       -5.31531532        0.00002953        0.00000415        0.00002004        0.00000459        0.00000062        0.00000013
       -5.29529530        0.00007387        0.00001038        0.00005013        0.00001149        0.00000155        0.00000033
       -5.27527528        0.00017756        0.00002495        0.00012049        0.00002761        0.00000371        0.00000079
       -5.25525526        0.00041008        0.00005762        0.00027828        0.00006378        0.00000858        0.00000182
       -5.23523524        0.00091004        0.00012787        0.00061756        0.00014153        0.00001904        0.00000405
       -5.21521522        0.00194045        0.00027265        0.00131680        0.00030178        0.00004060        0.00000863
       -5.19519520        0.00397555        0.00055859        0.00269783        0.00061827        0.00008318        0.00001768
       -5.17517518        0.00782606        0.00109961        0.00531083        0.00121708        0.00016373        0.00003480
       -5.15515516        0.01480275        0.00207987        0.01004531        0.00230205        0.00030969        0.00006582
       -5.13513514        0.02690264        0.00377996        0.01825649        0.00418373        0.00056283        0.00011963
       -5.11511512        0.04697864        0.00660072        0.03188044        0.00730575        0.00098283        0.00020890
       -5.09509510        0.07882414        0.01107512        0.05349149        0.01225799        0.00164904        0.00035050
       -5.07507508        0.12707832        0.01785495        0.08623797        0.01976183        0.00265851        0.00056506
       -5.05505506        0.19685082        0.02765811        0.13358753        0.03061177        0.00411812        0.00087529
       -5.03503504        0.29299259        0.04116614        0.19883228        0.04556207        0.00612933        0.00130277
       -5.01501502        0.41901517        0.05887235        0.28435549        0.06515867        0.00876558        0.00186309
       -4.99499499        0.57578013        0.08089775        0.39074203        0.08953538        0.01204487        0.00256009
       -4.97497497        0.76021681        0.10681086        0.51590832        0.11821460        0.01590293        0.00338010
       -4.95495495        0.96443333        0.13550281        0.65449882        0.14996898        0.02017467        0.00428804
       -4.93493493        1.17560372        0.16517153        0.79780951        0.18280404        0.02459177        0.00522687
       -4.91491491        1.37690425        0.19345330        0.93442317        0.21410370        0.02880229        0.00612179
       -4.89489489        1.54953223        0.21770638        1.05157940        0.24094429        0.03241294        0.00688921
       -4.87487487        1.67552767        0.23540749        1.13708954        0.26053330        0.03504806        0.00744928
       -4.85485485        1.74083153        0.24458147        1.18141208        0.27068486        0.03641361        0.00773951
       -4.83483483        1.73786519        0.24416361        1.17940333        0.27022089        0.03635113        0.00772623
       -4.81481481        1.66697748        0.23420301        1.13129953        0.25919593        0.03486800        0.00741100
       -4.79479479        1.53637773        0.21585303        1.04267150        0.23888678        0.03213607        0.00683035
       -4.77477477        1.36057281        0.19115160        0.92336404        0.21154935        0.02845897        0.00604885
       -4.75475475        1.15772035        0.16264915        0.78569978        0.18000715        0.02421693        0.00514735
       -4.73473473        0.94656641        0.13297797        0.64240101        0.14717513        0.01980287        0.00420943
       -4.71471471        0.74367883        0.10446280        0.50471213        0.11562963        0.01556500        0.00330928
       -4.69469469        0.56152353        0.07884925        0.38109431        0.08730937        0.01176728        0.00250332
       -4.67467467        0.40763774        0.05718571        0.27666468        0.06338722        0.00857324        0.00182690
       -4.65465465        0.28484433        0.03985030        0.19334221        0.04430378        0.00605225        0.00129579
       -4.63463463        0.19222058        0.02668277        0.13050602        0.02991848        0.00420210        0.00091122
       -4.61461461        0.12643510        0.01716677        0.08590387        0.01971784        0.00297989        0.00066673
       -4.59459459        0.08309169        0.01061249        0.05656602        0.01302486        0.00233319        0.00055513
       -4.57457457        0.05782752        0.00630469        0.03955320        0.00916978        0.00222570        0.00057416
       -4.55455455        0.04704824        0.00360086        0.03245975        0.00760394        0.00265361        0.00073007
       -4.53453453        0.04830125        0.00198040        0.03367372        0.00795640        0.00365192        0.00103881
       -4.51451451        0.06036876        0.00105558        0.04245124        0.01004583        0.00529138        0.00152473
       -4.49449449        0.08320355        0.00055911        0.05889128        0.01386683        0.00766880        0.00221753
       -4.47447447        0.11784329        0.00032099        0.08390668        0.01957217        0.01089512        0.00314833
       -4.45445445        0.16643338        0.00024457        0.11928341        0.02747237        0.01508676        0.00434627
       -4.43443443        0.23246502        0.00028665        0.16790365        0.03807096        0.02036648        0.00583727
