#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Moas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -4.845704 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -3.95309507       16.85992203        0.15251106        0.84911874       15.53081671        0.27816987        0.04930565
       -3.93307505       15.96391647        0.14077110        0.77156148       14.73766092        0.26733601        0.04658696
       -3.91305503       15.08611672        0.12947177        0.71775999       13.93959230        0.25522922        0.04406345
       -3.89303501       14.30846249        0.11912332        0.68703255       13.21731215        0.24304479        0.04194968
       -3.87301499       13.70671256        0.11013588        0.67790796       12.64622656        0.23200100        0.04044115
       -3.85299497       13.34019658        0.10281033        0.68839425       12.28610623        0.22320217        0.03968359
       -3.83297495       13.24379547        0.09735003        0.71638761       12.17278193        0.21752740        0.03974850
       -3.81295493       13.42328552        0.09388979        0.76015763       12.31306137        0.21555796        0.04061877
       -3.79293491       13.85471560        0.09253318        0.81878361       12.68366414        0.21754707        0.04218760
       -3.77291489       14.48789075        0.09338389        0.89238027       13.23442773        0.22342771        0.04427116
       -3.75289487       15.25341735        0.09655456        0.98196521       13.89541631        0.23284750        0.04663376
       -3.73287485       16.07222554        0.10214065        1.08889616       14.58694922        0.24521801        0.04902151
       -3.71285483       16.86610375        0.11015677        1.21393178       15.23104788        0.25976840        0.05119894
       -3.69283481       17.56761674        0.12044825        1.35611409       15.76247261        0.27559932        0.05298246
       -3.67281479       18.12787378        0.13260430        1.51178492       16.13748115        0.29173896        0.05426445
       -3.65279477       18.52098215        0.14590702        1.67408546       16.33875912        0.30720690        0.05502366
       -3.63277475       18.74462932        0.15934726        1.83321745       16.37565387        0.32109074        0.05531999
       -3.61275473       18.81698634        0.17172304        1.97756708       16.27978658        0.33263448        0.05527516
       -3.59273471       18.77085253        0.18181213        2.09554940       16.09711806        0.34132933        0.05504361
       -3.57271469       18.64648286        0.18858484        2.17779154       15.87833628        0.34698938        0.05478083
       -3.55269467       18.48471073        0.19140453        2.21911838       15.66978006        0.34979141        0.05461635
       -3.53267465       18.32174950        0.19015988        2.21979910       15.50689079        0.35026182        0.05463790
       -3.51265463       18.18649629        0.18528718        2.18567624       15.41143769        0.34920531        0.05488987
       -3.49263461       18.10043419        0.17767022        2.12709476       15.39269815        0.34758557        0.05538549
       -3.47261459       18.07953550        0.16844062        2.05688830       15.45169490        0.34638335        0.05612833
       -3.45259457       18.13708725        0.15873128        1.98795435       15.58680069        0.34646476        0.05713617
       -3.43257455       18.28620214        0.14944958        1.93106532       15.79873692        0.34849054        0.05845979
       -3.41255453       18.54096728        0.14113028        1.89347670       16.09328540        0.35288391        0.06019099
       -3.39253451       18.91566016        0.13390278        1.87863235       16.48081105        0.35985672        0.06245725
       -3.37251449       19.42209493        0.12757174        1.88691813       16.97272562        0.36947503        0.06540440
       -3.35249447       20.06577564        0.12177633        1.91709157       17.57600082        0.38173499        0.06917194
       -3.33247445       20.84194607        0.11617240        1.96782331       18.28746488        0.39661849        0.07386698
       -3.31245443       21.73270971        0.11057902        2.03878261       19.08969827        0.41410727        0.07954253
       -3.29243441       22.70612454        0.10504704        2.13088118       19.94986427        0.43414901        0.08618305
       -3.27241439       23.71765531        0.09983557        2.24559408       20.82194234        0.45658558        0.09369773
       -3.25239437       24.71378359        0.09531284        2.38360474       21.65187950        0.48106667        0.10191984
       -3.23237435       25.63713568        0.09182106        2.54326874       22.38445674        0.50697906        0.11061008
       -3.21235433       26.43230935        0.08955387        2.71948069       22.97038960        0.53342143        0.11946376
       -3.19233431       27.05164965        0.08848800        2.90342976       23.37236190        0.55924631        0.12812368
       -3.17231429       27.46041090        0.08839075        3.08347240       23.56916945        0.58317620        0.13620210
       -3.15229427       27.64088758        0.08889970        3.24701142       23.55768025        0.60398192        0.14331429
       -3.13227425       27.59511054        0.08964860        3.38295267       23.35269495        0.62069199        0.14912233
       -3.11225423       27.34562128        0.09040024        3.48411036       22.98494040        0.63278736        0.15338292
       -3.09223421       26.93379379        0.09114630        3.54890892       22.49741960        0.64033070        0.15598828
       -3.07221419       26.41532969        0.09214524        3.58188968       21.94031964        0.64398782        0.15698731
       -3.05219417       25.85298876        0.09388646        3.59282714       21.36477797        0.64491978        0.15657740
       -3.03217415       25.30727732        0.09698837        3.59460920       20.81606094        0.64455490        0.15506391
       -3.01215413       24.82651605        0.10205290        3.60034711       20.32704014        0.64428188        0.15279403
       -2.99213411       24.43819854        0.10950823        3.62037689       19.91310214        0.64513097        0.15008030
       -2.97211409       24.14360998        0.11947290        3.65984984       19.56963368        0.64751982        0.14713374
       -2.95209407       23.91719585        0.13167001        3.71747787       19.27289177        0.65113072        0.14402548
       -2.93207405       23.71120836        0.14541077        3.78573159       18.98442072        0.65495692        0.14068836
       -2.91205403       23.46493551        0.15965423        3.85244580       18.65836345        0.65751360        0.13695844
       -2.89203401       23.11666592        0.17313532        3.90345264       18.25026684        0.65716613        0.13264498
       -2.87201399       22.61580848        0.18453981        3.92562077       17.72554203        0.65249703        0.12760884
       -2.85199397       21.93251254        0.19269407        3.90959529       17.06577279        0.64262307        0.12182732
       -2.83197395       21.06276874        0.19673330        3.85163106       16.27158684        0.62738949        0.11542805
       -2.81195393       20.02813806        0.19621629        3.75416291       15.36167208        0.60740293        0.10868385
       -2.79193391       18.87060851        0.19116662        3.62508582       14.36847621        0.58390834        0.10197151
       -2.77191389       17.64421516        0.18203809        3.47602903       13.33188823        0.55855332        0.09570649
       -2.75189387       16.40566072        0.16961864        3.32011490       12.29255203        0.53310498        0.09027016
       -2.73187385       15.20610967        0.15489966        3.16974659       11.28633156        0.50918550        0.08594637
       -2.71185383       14.08568516        0.13893993        3.03487407       10.34091577        0.48807597        0.08287942
       -2.69183381       13.07123580        0.12274836        2.92199489        9.47482056        0.47061198        0.08106001
       -2.67181379       12.17699268        0.10719886        2.83392729        8.69835901        0.45716905        0.08033848
       -2.65179377       11.40709223        0.09297925        2.77021798        8.01571573        0.44771906        0.08046020
       -2.63177375       10.75874772        0.08056880        2.72795536        7.42717706        0.44193219        0.08111431
       -2.61175373       10.22508358        0.07023669        2.70275281        6.93080693        0.43930091        0.08198623
       -2.59173371        9.79713088        0.06205581        2.68972033        6.52328170        0.43926807        0.08280497
       -2.57171369        9.46498597        0.05592963        2.68431164        6.20002192        0.44134430        0.08337846
       -2.55169367        9.21845945        0.05163173        2.68298590        5.95502817        0.44520065        0.08361300
       -2.53167365        9.04760882        0.04885690        2.68364344        5.78087276        0.45072037        0.08351534
       -2.51165363        8.94340148        0.04727992        2.68579647        5.66915097        0.45799499        0.08317913
       -2.49163361        8.89853399        0.04661513        2.69044136        5.61146196        0.46725702        0.08275853
       -2.47161359        8.90827787        0.04666907        2.69963159        5.60078732        0.47875611        0.08243378
       -2.45159357        8.97120412        0.04737921        2.71581105        5.63303593        0.49260405        0.08237387
       -2.43157355        9.08972648        0.04883469        2.74103725        5.70852416        0.50862872        0.08270166
       -2.41155353        9.27049761        0.05127733        2.77626948        5.83320249        0.52628152        0.08346679
       -2.39153351        9.52469607        0.05508227        2.82089084        6.01946051        0.54463208        0.08463037
       -2.37151349        9.86813423        0.06071779        2.87256901        6.28632332        0.56246028        0.08606383
       -2.35149347       10.32097294        0.06868394        2.92746136        6.65883898        0.57842638        0.08756228
       -2.33147345       10.90677958        0.07943218        2.98067646        7.16652417        0.59127667        0.08887010
       -2.31145343       11.65080906        0.09327411        3.02685505        7.84093227        0.60003288        0.08971474
       -2.29143341       12.57770365        0.11029468        3.06074694        8.71269520        0.60412314        0.08984369
       -2.27141339       13.70914401        0.13029153        3.07772088        9.80863761        0.60343488        0.08905912
       -2.25139337       15.06211672        0.15276266        3.07421306       11.14959876        0.59829652        0.08724572
       -2.23137335       16.64822771        0.17695614        3.04815289       12.74931742        0.58941311        0.08438814
       -2.21135333       18.47390449        0.20197932        2.99938066       14.61418469        0.57778403        0.08057580
       -2.19133331       20.54063184        0.22694518        2.93000023       16.74307283        0.56461939        0.07599421
       -2.17131329       22.84393881        0.25111731        2.84453551       19.12612864        0.55125394        0.07090340
       -2.15129327       25.37004027        0.27401037        2.74973095       21.74164978        0.53904349        0.06560567
       -2.13127325       28.08993715        0.29541359        2.65388853       24.55099948        0.52922885        0.06040671
       -2.11125323       30.95215654        0.31532793        2.56576041       27.49272472        0.52276760        0.05557588
