# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -4.845704 eV
#    Energy (eV)      DOS 
     -1.25039237     31.57139862
     -1.23037235     26.29704979
     -1.21035233     21.37703130
     -1.19033231     16.93902484
     -1.17031229     13.06965434
     -1.15029227      9.80980587
     -1.13027225      7.15660612
     -1.11025223      5.07073232
     -1.09023221      3.48696937
     -1.07021219      2.32574365
     -1.05019217      1.50367975
     -1.03017215      0.94186782
     -1.01015213      0.57127093
     -0.99013211      0.33535242
     -0.97011209      0.19044483
     -0.95009207      0.10458206
     -0.93007205      0.05551204
     -0.91005203      0.02847018
     -0.89003201      0.01410282
     -0.87001199      0.00674502
     -0.84999197      0.00311372
     -0.82997195      0.00138694
     -0.80995193      0.00059593
     -0.78993191      0.00024693
     -0.76991189      0.00009864
     -0.74989187      0.00003798
     -0.72987185      0.00001409
     -0.70985183      0.00000504
     -0.68983180      0.00000174
     -0.66981178      0.00000058
     -0.64979176      0.00000019
     -0.62977174      0.00000008
     -0.60975172      0.00000008
     -0.58973170      0.00000023
     -0.56971168      0.00000072
     -0.54969166      0.00000219
     -0.52967164      0.00000646
     -0.50965162      0.00001829
     -0.48963160      0.00004972
     -0.46961158      0.00012988
     -0.44959156      0.00032592
     -0.42957154      0.00078572
     -0.40955152      0.00181983
     -0.38953150      0.00404933
     -0.36951148      0.00865630
     -0.34949146      0.01777770
     -0.32947144      0.03507628
     -0.30945142      0.06648847
     -0.28943140      0.12108042
     -0.26941138      0.21183427
     -0.24939136      0.35605185
     -0.22937134      0.57494332
     -0.20935132      0.89193159
     -0.18933130      1.32932999
     -0.16931128      1.90339446
     -0.14929126      2.61830079
     -0.12927124      3.46023038
     -0.10925122      4.39324306
     -0.08923120      5.35870920
     -0.06921118      6.27956977
     -0.04919116      7.06959172
     -0.02917114      7.64633856
     -0.00915112      7.94524829
      0.01086890      7.93151627
      0.03088892      7.60676267
      0.05090894      7.00872030
      0.07092896      6.20402784
      0.09094898      5.27603502
      0.11096900      4.31071010
      0.13098902      3.38393517
      0.15100904      2.55271318
      0.17102906      1.85145817
      0.19104908      1.29311395
      0.21106910      0.87379716
      0.23108912      0.57921338
      0.25110914      0.39122335
      0.27112916      0.29342743
      0.29114918      0.27522371
      0.31116920      0.33426792
      0.33118922      0.47752725
      0.35120924      0.72119908
      0.37122926      1.08975491
      0.39124928      1.61437684
      0.41126930      2.33114422
      0.43128932      3.27948375
      0.45130934      4.50152260
      0.47132936      6.04293209
      0.49134938      7.95549713
      0.51136940     10.30097297
      0.53138942     13.15494886
      0.55140944     16.60874433
      0.57142946     20.76721206
      0.59144948     25.74100155
      0.61146950     31.63335909
      0.63148952     38.52352258
      0.65150954     46.45051981
      0.67152956     55.40192326
      0.69154958     65.31134349
      0.71156960     76.06618125
      0.73158962     87.52403530
      0.75160964     99.53321663
      0.77162966    111.95110472
      0.79164968    124.65426238
      0.81166970    137.53632593
      0.83168972    150.49311091
      0.85170974    163.39815004
      0.87172976    176.07501452
      0.89174978    188.27452076
      0.91176980    199.66493033
      0.93178982    209.84149883
      0.95180984    218.35845613
      0.97182986    224.78212977
      0.99184988    228.75906241
      1.01186990    230.08845869
      1.03188992    228.78515890
      1.05190994    225.11863563
      1.07192996    219.61600061
      1.09194998    213.02276191
      1.11197000    206.22321528
      1.13199002    200.13112452
      1.15201004    195.56850165
      1.17203006    193.15380840
      1.19205008    193.21964196
      1.21207010    195.77416107
      1.23209012    200.51167325
      1.25211014    206.86825562
      1.27213016    214.11036169
      1.29215018    221.43971664
      1.31217020    228.09696980
      1.33219022    233.44904242
      1.35221024    237.04969771
      1.37223026    238.66824708
      1.39225028    238.28644477
      1.41227030    236.06791669
      1.43229032    232.30768657
      1.45231034    227.37143306
      1.47233036    221.63493240
      1.49235038    215.43353949
      1.51237040    209.02939387
      1.53239042    202.60039837
      1.55241044    196.25040199
      1.57243046    190.03535082
      1.59245048    183.99662379
      1.61247050    178.19139896
      1.63249052    172.71121683
      1.65251054    167.68361613
      1.67253056    163.25671545
      1.69255058    159.57137223
      1.71257060    156.72867764
      1.73259062    154.76129769
      1.75261064    153.61565461
      1.77263066    153.14894500
      1.79265068    153.14154819
      1.81267070    153.32234886
      1.83269072    153.40234825
      1.85271074    153.11079101
      1.87273076    152.22786179
      1.89275078    150.60877444
      1.91277080    148.19573771
      1.93279082    145.01664028
      1.95281084    141.17190944
      1.97283086    136.81321727
      1.99285088    132.11891614
      2.01287090    127.27096051
      2.03289092    122.43675737
      2.05291094    117.75743255
      2.07293096    113.34212376
      2.09295098    109.26669873
      2.11297100    105.57499251
      2.13299102    102.28112946
      2.15301104     99.37235079
      2.17303106     96.81255085
      2.19305108     94.54709590
      2.21307110     92.50933880
      2.23309112     90.62867549
      2.25311114     88.83930389
      2.27313116     87.08837402
      2.29315118     85.34218418
      2.31317120     83.58949994
      2.33319122     81.84175296
      2.35321124     80.13050547
      2.37323126     78.50288422
      2.39325128     77.01562711
      2.41327130     75.72810618
      2.43329132     74.69448323
      2.45331134     73.95526628
      2.47333136     73.52900861
      2.49335138     73.40551155
      2.51337140     73.54227921
      2.53339142     73.86578130
      2.55341144     74.27819936
      2.57343146     74.66899183
      2.59345148     74.92931388
      2.61347150     74.96662253
      2.63349152     74.71701286
      2.65351154     74.15387881
      2.67353156     73.29287425
      2.69355158     72.19418317
      2.71357160     70.96326311
      2.73359162     69.75041276
      2.75361164     68.74815082
      2.77363166     68.18421256
      2.79365168     68.30767755
      2.81367170     69.36667191
      2.83369172     71.57807543
      2.85371174     75.09213193
      2.87373176     79.95708847
      2.89375178     86.09036122
      2.91377180     93.26287287
      2.93379182    101.10200554
      2.95381184    109.11612376
      2.97383186    116.74008278
      2.99385188    123.39701890
      3.01387190    128.56778822
      3.03389192    131.85667824
      3.05391194    133.04144672
      3.07393196    132.09792788
      3.09395198    129.19422432
      3.11397200    124.65584763
      3.13399202    118.90942195
      3.15401204    112.41694891
      3.17403206    105.61388519
      3.19405208     98.86211906
      3.21407210     92.42415379
      3.23409212     86.45900915
      3.25411214     81.03533525
      3.27413216     76.15435549
      3.29415218     71.77499678
      3.31417220     67.83546466
      3.33419222     64.26847055
      3.35421224     61.01008124
      3.37423226     58.00386253
      3.39425228     55.20237919
      3.41427230     52.56753331
      3.43429232     50.07031075
      3.45431234     47.68984789
      3.47433236     45.41159736
      3.49435238     43.22466748
      3.51437240     41.11881787
      3.53439242     39.08180310
      3.55441244     37.09764333
      3.57443246     35.14607005
      3.59445248     33.20307114
      3.61447250     31.24232587
      3.63449252     29.23739241
      3.65451254     27.16464022
      3.67453256     25.00690396
      3.69455258     22.75757030
      3.71457260     20.42437644
      3.73459262     18.03184132
      3.75461264     15.62122982
      3.77463266     13.24739653
      3.79465268     10.97267001
      3.81467270      8.85883069
      3.83469272      6.95885748
      3.85471274      5.31022538
      3.87473276      3.93109714
      3.89475278      2.81994543
      3.91477280      1.95826611
      3.93479282      1.31538113
      3.95481284      0.85404680
      3.97483286      0.53568579
      3.99485288      0.32443221
      4.01487290      0.18964531
      4.03489292      0.10695746
      4.05491294      0.05818467
      4.07493296      0.03052714
      4.09495298      0.01545686
      4.11497300      0.00758764
      4.13499302      0.00370370
      4.15501304      0.00202312
      4.17503306      0.00170846
      4.19505308      0.00260794
      4.21507310      0.00520930
      4.23509312      0.01080028
      4.25511314      0.02184214
      4.27513316      0.04255840
      4.29515318      0.07970778
      4.31517320      0.14343515
      4.33519322      0.24797936
      4.35521324      0.41188327
      4.37523326      0.65724951
      4.39525328      1.00758956
      4.41527330      1.48400129
      4.43529332      2.09982025
      4.45531334      2.85448118
      4.47533336      3.72794485
      4.49535338      4.67744870
      4.51537340      5.63827065
      4.53539342      6.52950589
      4.55541344      7.26461614
      4.57543346      7.76504629
      4.59545348      7.97401500
      4.61547350      7.86715991
      4.63549352      7.45731000
      4.65551354      6.79214908
      4.67553356      5.94545164
      4.69555358      5.00426818
      4.71557360      4.05535135
      4.73559362      3.17399708
      4.75561364      2.41745981
      4.77563366      1.82361422
      4.79565368      1.41409478
      4.81567370      1.20015494
      4.83569372      1.18912658
      4.85571374      1.38957869
      4.87573376      1.81388048
      4.89575378      2.47764804
      4.91577380      3.39631902
      4.93579382      4.57974538
      4.95581384      6.02615311
      4.97583386      7.71703477
      4.99585388      9.61446467
      5.01587390     11.66192186
      5.03589392     13.78899814
      5.05591394     15.91946483
