#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Moas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -9.01901902       22.70459748        0.22091072        2.71665234       19.40239470        0.28140992        0.08322980
       -8.99899900       21.52061865        0.21400005        2.52411692       18.43147167        0.27435817        0.07667185
       -8.97897898       20.72452549        0.20990870        2.32840634       17.84240639        0.27220943        0.07159463
       -8.95895896       20.23894690        0.20740137        2.13103826       17.55869149        0.27403169        0.06778408
       -8.93893894       19.96390771        0.20528199        1.93424151       17.48092376        0.27852308        0.06493736
       -8.91891892       19.79158850        0.20252497        1.74094068       17.50121377        0.28419259        0.06271649
       -8.89889890       19.62031660        0.19837729        1.55458452       17.51700915        0.28954802        0.06079761
       -8.87887888       19.36638190        0.19241497        1.37887421       17.44291253        0.29326971        0.05891048
       -8.85885886       18.97270879        0.18454706        1.21745840       17.21948488        0.29435290        0.05686554
       -8.83883884       18.41384623        0.17497343        1.07365075       16.81844743        0.29220684        0.05456778
       -8.81881882       17.69710039        0.16411159        0.95020017       16.24406725        0.28670301        0.05201838
       -8.79879880       16.85992203        0.15251106        0.84911874       15.53081671        0.27816987        0.04930565
       -8.77877878       15.96391647        0.14077110        0.77156148       14.73766092        0.26733601        0.04658696
       -8.75875876       15.08611672        0.12947177        0.71775999       13.93959230        0.25522922        0.04406345
       -8.73873874       14.30846249        0.11912332        0.68703255       13.21731215        0.24304479        0.04194968
       -8.71871872       13.70671256        0.11013588        0.67790796       12.64622656        0.23200100        0.04044115
       -8.69869870       13.34019658        0.10281033        0.68839425       12.28610623        0.22320217        0.03968359
       -8.67867868       13.24379547        0.09735003        0.71638761       12.17278193        0.21752740        0.03974850
       -8.65865866       13.42328552        0.09388979        0.76015763       12.31306137        0.21555796        0.04061877
       -8.63863864       13.85471560        0.09253318        0.81878361       12.68366414        0.21754707        0.04218760
       -8.61861862       14.48789075        0.09338389        0.89238027       13.23442773        0.22342771        0.04427116
       -8.59859860       15.25341735        0.09655456        0.98196521       13.89541631        0.23284750        0.04663376
       -8.57857858       16.07222554        0.10214065        1.08889616       14.58694922        0.24521801        0.04902151
       -8.55855856       16.86610375        0.11015677        1.21393178       15.23104788        0.25976840        0.05119894
       -8.53853854       17.56761674        0.12044825        1.35611409       15.76247261        0.27559932        0.05298246
       -8.51851852       18.12787378        0.13260430        1.51178492       16.13748115        0.29173896        0.05426445
       -8.49849850       18.52098215        0.14590702        1.67408546       16.33875912        0.30720690        0.05502366
       -8.47847848       18.74462932        0.15934726        1.83321745       16.37565387        0.32109074        0.05531999
       -8.45845846       18.81698634        0.17172304        1.97756708       16.27978658        0.33263448        0.05527516
       -8.43843844       18.77085253        0.18181213        2.09554940       16.09711806        0.34132933        0.05504361
       -8.41841842       18.64648286        0.18858484        2.17779154       15.87833628        0.34698938        0.05478083
       -8.39839840       18.48471073        0.19140453        2.21911838       15.66978006        0.34979141        0.05461635
       -8.37837838       18.32174950        0.19015988        2.21979910       15.50689079        0.35026182        0.05463790
       -8.35835836       18.18649629        0.18528718        2.18567624       15.41143769        0.34920531        0.05488987
       -8.33833834       18.10043419        0.17767022        2.12709476       15.39269815        0.34758557        0.05538549
       -8.31831832       18.07953550        0.16844062        2.05688830       15.45169490        0.34638335        0.05612833
       -8.29829830       18.13708725        0.15873128        1.98795435       15.58680069        0.34646476        0.05713617
       -8.27827828       18.28620214        0.14944958        1.93106532       15.79873692        0.34849054        0.05845979
       -8.25825826       18.54096728        0.14113028        1.89347670       16.09328540        0.35288391        0.06019099
       -8.23823824       18.91566016        0.13390278        1.87863235       16.48081105        0.35985672        0.06245725
       -8.21821822       19.42209493        0.12757174        1.88691813       16.97272562        0.36947503        0.06540440
       -8.19819820       20.06577564        0.12177633        1.91709157       17.57600082        0.38173499        0.06917194
       -8.17817818       20.84194607        0.11617240        1.96782331       18.28746488        0.39661849        0.07386698
       -8.15815816       21.73270971        0.11057902        2.03878261       19.08969827        0.41410727        0.07954253
       -8.13813814       22.70612454        0.10504704        2.13088118       19.94986427        0.43414901        0.08618305
       -8.11811812       23.71765531        0.09983557        2.24559408       20.82194234        0.45658558        0.09369773
       -8.09809810       24.71378359        0.09531284        2.38360474       21.65187950        0.48106667        0.10191984
       -8.07807808       25.63713568        0.09182106        2.54326874       22.38445674        0.50697906        0.11061008
       -8.05805806       26.43230935        0.08955387        2.71948069       22.97038960        0.53342143        0.11946376
       -8.03803804       27.05164965        0.08848800        2.90342976       23.37236190        0.55924631        0.12812368
       -8.01801802       27.46041090        0.08839075        3.08347240       23.56916945        0.58317620        0.13620210
       -7.99799800       27.64088758        0.08889970        3.24701142       23.55768025        0.60398192        0.14331429
       -7.97797798       27.59511054        0.08964860        3.38295267       23.35269495        0.62069199        0.14912233
       -7.95795796       27.34562128        0.09040024        3.48411036       22.98494040        0.63278736        0.15338292
       -7.93793794       26.93379379        0.09114630        3.54890892       22.49741960        0.64033070        0.15598828
       -7.91791792       26.41532969        0.09214524        3.58188968       21.94031964        0.64398782        0.15698731
       -7.89789790       25.85298876        0.09388646        3.59282714       21.36477797        0.64491978        0.15657740
       -7.87787788       25.30727732        0.09698837        3.59460920       20.81606094        0.64455490        0.15506391
       -7.85785786       24.82651605        0.10205290        3.60034711       20.32704014        0.64428188        0.15279403
       -7.83783784       24.43819854        0.10950823        3.62037689       19.91310214        0.64513097        0.15008030
       -7.81781782       24.14360998        0.11947290        3.65984984       19.56963368        0.64751982        0.14713374
       -7.79779780       23.91719585        0.13167001        3.71747787       19.27289177        0.65113072        0.14402548
       -7.77777778       23.71120836        0.14541077        3.78573159       18.98442072        0.65495692        0.14068836
       -7.75775776       23.46493551        0.15965423        3.85244580       18.65836345        0.65751360        0.13695844
       -7.73773774       23.11666592        0.17313532        3.90345264       18.25026684        0.65716613        0.13264498
       -7.71771772       22.61580848        0.18453981        3.92562077       17.72554203        0.65249703        0.12760884
       -7.69769770       21.93251254        0.19269407        3.90959529       17.06577279        0.64262307        0.12182732
       -7.67767768       21.06276874        0.19673330        3.85163106       16.27158684        0.62738949        0.11542805
       -7.65765766       20.02813806        0.19621629        3.75416291       15.36167208        0.60740293        0.10868385
       -7.63763764       18.87060851        0.19116662        3.62508582       14.36847621        0.58390834        0.10197151
       -7.61761762       17.64421516        0.18203809        3.47602903       13.33188823        0.55855332        0.09570649
       -7.59759760       16.40566072        0.16961864        3.32011490       12.29255203        0.53310498        0.09027016
       -7.57757758       15.20610967        0.15489966        3.16974659       11.28633156        0.50918550        0.08594637
       -7.55755756       14.08568516        0.13893993        3.03487407       10.34091577        0.48807597        0.08287942
       -7.53753754       13.07123580        0.12274836        2.92199489        9.47482056        0.47061198        0.08106001
       -7.51751752       12.17699268        0.10719886        2.83392729        8.69835901        0.45716905        0.08033848
       -7.49749750       11.40709223        0.09297925        2.77021798        8.01571573        0.44771906        0.08046020
       -7.47747748       10.75874772        0.08056880        2.72795536        7.42717706        0.44193219        0.08111431
       -7.45745746       10.22508358        0.07023669        2.70275281        6.93080693        0.43930091        0.08198623
       -7.43743744        9.79713088        0.06205581        2.68972033        6.52328170        0.43926807        0.08280497
       -7.41741742        9.46498597        0.05592963        2.68431164        6.20002192        0.44134430        0.08337846
       -7.39739740        9.21845945        0.05163173        2.68298590        5.95502817        0.44520065        0.08361300
       -7.37737738        9.04760882        0.04885690        2.68364344        5.78087276        0.45072037        0.08351534
       -7.35735736        8.94340148        0.04727992        2.68579647        5.66915097        0.45799499        0.08317913
       -7.33733734        8.89853399        0.04661513        2.69044136        5.61146196        0.46725702        0.08275853
       -7.31731732        8.90827787        0.04666907        2.69963159        5.60078732        0.47875611        0.08243378
       -7.29729730        8.97120412        0.04737921        2.71581105        5.63303593        0.49260405        0.08237387
       -7.27727728        9.08972648        0.04883469        2.74103725        5.70852416        0.50862872        0.08270166
       -7.25725726        9.27049761        0.05127733        2.77626948        5.83320249        0.52628152        0.08346679
       -7.23723724        9.52469607        0.05508227        2.82089084        6.01946051        0.54463208        0.08463037
       -7.21721722        9.86813423        0.06071779        2.87256901        6.28632332        0.56246028        0.08606383
       -7.19719720       10.32097294        0.06868394        2.92746136        6.65883898        0.57842638        0.08756228
       -7.17717718       10.90677958        0.07943218        2.98067646        7.16652417        0.59127667        0.08887010
       -7.15715716       11.65080906        0.09327411        3.02685505        7.84093227        0.60003288        0.08971474
       -7.13713714       12.57770365        0.11029468        3.06074694        8.71269520        0.60412314        0.08984369
       -7.11711712       13.70914401        0.13029153        3.07772088        9.80863761        0.60343488        0.08905912
       -7.09709710       15.06211672        0.15276266        3.07421306       11.14959876        0.59829652        0.08724572
       -7.07707708       16.64822771        0.17695614        3.04815289       12.74931742        0.58941311        0.08438814
       -7.05705706       18.47390449        0.20197932        2.99938066       14.61418469        0.57778403        0.08057580
       -7.03703704       20.54063184        0.22694518        2.93000023       16.74307283        0.56461939        0.07599421
       -7.01701702       22.84393881        0.25111731        2.84453551       19.12612864        0.55125394        0.07090340
       -6.99699700       25.37004027        0.27401037        2.74973095       21.74164978        0.53904349        0.06560567
       -6.97697698       28.08993715        0.29541359        2.65388853       24.55099948        0.52922885        0.06040671
       -6.95695696       30.95215654        0.31532793        2.56576041       27.49272472        0.52276760        0.05557588
       -6.93693694       33.87663087        0.33383737        2.49317415       30.47814939        0.52015772        0.05131224
       -6.91691692       36.75285567        0.35095847        2.44169116       33.39118490        0.52129854        0.04772259
       -6.89689690       39.44499132        0.36652295        2.41363448       36.09457662        0.52544160        0.04481568
       -6.87687688       41.80495488        0.38013902        2.40774640       38.44328516        0.53127052        0.04251378
       -6.85685686       43.69220793        0.39125231        2.41957455       40.30358447        0.53711783        0.04067877
       -6.83683684       44.99663750        0.39929405        2.44249008       41.57442034        0.54128601        0.03914701
       -6.81681682       45.65944624        0.40387416        2.46908067       42.20632131        0.54240488        0.03776522
       -6.79679680       45.68686421        0.40495960        2.49258015       42.21316548        0.53973914        0.03641984
       -6.77677678       45.15285994        0.40298034        2.50801243       41.67344737        0.53336554        0.03505426
       -6.75675676       44.18947958        0.39882388        2.51282236       40.71999368        0.52416837        0.03367130
       -6.73673674       42.96627883        0.39371002        2.50690385       39.51969668        0.51364625        0.03232203
       -6.71671672       41.66276721        0.38897031        2.49207589       38.24706559        0.50357078        0.03108464
       -6.69669670       40.43928097        0.38578213        2.47116942       37.05671493        0.49557544        0.03003906
       -6.67667668       39.41197492        0.38492040        2.44695795       36.06008168        0.49077139        0.02924350
       -6.65665666       38.63672516        0.38658723        2.42118482       35.31075386        0.48948152        0.02871774
       -6.63663664       38.10492349        0.39036263        2.39391214       34.80105677        0.49115535        0.02843660
       -6.61661662       37.75178525        0.39529229        2.36334299       34.47033097        0.49448462        0.02833438
       -6.59659660       37.47529102        0.40009645        2.32615986       34.22302622        0.49768993        0.02831855
       -6.57657658       37.16167989        0.40345417        2.27829767       33.95273003        0.49890854        0.02828948
       -6.55655656       36.71196354        0.40429776        2.21595837       33.56695725        0.49658907        0.02816110
       -6.53653654       36.06363787        0.40204691        2.13660731       33.00730546        0.48980016        0.02787803
       -6.51651652       35.20283702        0.39672600        2.03969421       32.26060743        0.47838438        0.02742501
       -6.49649650       34.16446962        0.38893681        1.92691553       31.35885980        0.46293062        0.02682687
       -6.47647648       33.02087163        0.37969651        1.80196306       30.36848707        0.44458566        0.02613934
       -6.45645646       31.86238923        0.37018584        1.66984425       29.37216149        0.42476413        0.02543353
       -6.43643644       30.77521168        0.36147453        1.53597120       28.44815147        0.40483633        0.02477815
       -6.41641642       29.82212604        0.35429292        1.40526148       27.65247764        0.38586989        0.02422412
       -6.39639640       29.03058286        0.34890114        1.28146475       27.00794512        0.36847715        0.02379470
       -6.37637638       28.39001994        0.34507521        1.16683975       26.50183649        0.35278541        0.02348308
       -6.35635636       27.85764898        0.34219560        1.06219112       26.09149327        0.33851261        0.02325638
       -6.33633634       27.36978390        0.33939860        0.96717640       25.71503673        0.32510812        0.02306406
       -6.31631632       26.85490706        0.33574160        0.88074074       25.30366581        0.31191122        0.02284770
       -6.29629630       26.24514447        0.33034198        0.80153939       24.79242502        0.29828855        0.02254953
       -6.27627628       25.48425120        0.32246870        0.72825445       24.12768013        0.28372932        0.02211860
       -6.25625626       24.53187958        0.31158854        0.65977493       23.27110631        0.26789543        0.02151436
       -6.23623624       23.36511928        0.29738359        0.59526161       22.20112879        0.25063660        0.02070869
       -6.21621622       21.97867035        0.27976022        0.53414295       20.91309580        0.23198401        0.01968738
       -6.19619620       20.38458555        0.25886150        0.47608513       19.41905453        0.21213280        0.01845159
       -6.17617618       18.61170442        0.23508099        0.42095956       17.74722782        0.19141701        0.01701904
       -6.15615616       16.70422442        0.20906418        0.36881027       15.94064970        0.17027614        0.01542412
       -6.13613614       14.71869040        0.18168082        0.31981317       14.05426877        0.14921168        0.01371596
       -6.11611612       12.71909343        0.15395742        0.27422147       12.15022447        0.12873597        0.01195410
       -6.09609610       10.77050436        0.12697352        0.23230137       10.29170736        0.10931986        0.01020225
       -6.07607608        8.93233000        0.10173881        0.19427056        8.53645065        0.09134874        0.00852125
       -6.05605606        7.25254333        0.07907706        0.16025421        6.93115432        0.07509506        0.00696269
       -6.03603604        5.76399677        0.05954221        0.13026660        5.50791246        0.06071106        0.00556444
       -6.01601602        4.48331645        0.04338267        0.10421735        4.28312819        0.04823942        0.00434882
       -5.99599600        3.41217572        0.03055691        0.08193275        3.25872765        0.03763532        0.00332309
       -5.97597598        2.54022638        0.02079019        0.06318029        2.42498203        0.02879190        0.00248197
       -5.95595596        1.84877032        0.01365455        0.04768770        1.76405432        0.02156277        0.00181098
       -5.93593594        1.31436409        0.00865226        0.03515356        1.25348956        0.01577876        0.00128995
       -5.91591592        0.91183698        0.00528714        0.02525238        0.86914250        0.01125888        0.00089608
       -5.89589590        0.61651715        0.00311453        0.01763910        0.58733928        0.00781788        0.00060637
       -5.87587588        0.40569152        0.00176812        0.01195738        0.38629441        0.00527242        0.00039919
       -5.85585586        0.25943982        0.00096710        0.00785270        0.24691735        0.00344735        0.00025532
       -5.83583584        0.16100376        0.00050955        0.00498846        0.15316546        0.00218186        0.00015843
       -5.81581582        0.09682552        0.00025857        0.00306139        0.09207542        0.00133489        0.00009525
       -5.79579580        0.05635590        0.00012635        0.00181305        0.05357251        0.00078856        0.00005542
       -5.77577578        0.03170899        0.00005945        0.00103529        0.03013372        0.00044935        0.00003117
       -5.75575576        0.01722969        0.00002693        0.00056959        0.01636943        0.00024680        0.00001693
       -5.73573574        0.00903325        0.00001175        0.00030176        0.00858030        0.00013057        0.00000887
       -5.71571572        0.00456624        0.00000493        0.00015387        0.00433645        0.00006651        0.00000448
       -5.69569570        0.00222408        0.00000199        0.00007549        0.00211181        0.00003260        0.00000218
       -5.67567568        0.00104327        0.00000078        0.00003563        0.00099047        0.00001537        0.00000102
       -5.65565566        0.00047109        0.00000029        0.00001617        0.00044720        0.00000697        0.00000046
       -5.63563564        0.00020470        0.00000010        0.00000705        0.00019430        0.00000304        0.00000020
       -5.61561562        0.00008557        0.00000004        0.00000296        0.00008122        0.00000128        0.00000008
       -5.59559560        0.00003441        0.00000001        0.00000119        0.00003265        0.00000051        0.00000003
       -5.57557558        0.00001330        0.00000000        0.00000046        0.00001262        0.00000020        0.00000001
       -5.55555556        0.00000495        0.00000000        0.00000017        0.00000469        0.00000007        0.00000000
       -5.53553554        0.00000177        0.00000000        0.00000006        0.00000168        0.00000003        0.00000000
       -5.51551552        0.00000061        0.00000000        0.00000002        0.00000058        0.00000001        0.00000000
       -5.49549550        0.00000020        0.00000000        0.00000001        0.00000019        0.00000000        0.00000000
       -5.47547548        0.00000007        0.00000000        0.00000000        0.00000006        0.00000000        0.00000000
       -5.45545546        0.00000003        0.00000000        0.00000000        0.00000003        0.00000000        0.00000000
       -5.43543544        0.00000005        0.00000000        0.00000000        0.00000005        0.00000000        0.00000000
       -5.41541542        0.00000015        0.00000000        0.00000000        0.00000014        0.00000000        0.00000000
       -5.39539540        0.00000046        0.00000001        0.00000001        0.00000042        0.00000001        0.00000000
       -5.37537538        0.00000134        0.00000002        0.00000004        0.00000123        0.00000004        0.00000000
       -5.35535536        0.00000377        0.00000007        0.00000011        0.00000347        0.00000010        0.00000001
       -5.33533534        0.00001021        0.00000018        0.00000030        0.00000941        0.00000027        0.00000003
       -5.31531532        0.00002658        0.00000048        0.00000079        0.00002451        0.00000071        0.00000008
       -5.29529530        0.00006648        0.00000120        0.00000198        0.00006132        0.00000177        0.00000021
       -5.27527528        0.00015980        0.00000289        0.00000475        0.00014740        0.00000426        0.00000051
       -5.25525526        0.00036907        0.00000667        0.00001097        0.00034042        0.00000984        0.00000117
       -5.23523524        0.00081902        0.00001481        0.00002434        0.00075543        0.00002183        0.00000261
       -5.21521522        0.00174634        0.00003158        0.00005191        0.00161076        0.00004655        0.00000556
       -5.19519520        0.00357781        0.00006469        0.00010635        0.00330003        0.00009536        0.00001139
       -5.17517518        0.00704299        0.00012734        0.00020935        0.00649617        0.00018772        0.00002242
       -5.15515516        0.01332141        0.00024084        0.00039598        0.01228713        0.00035506        0.00004240
       -5.13513514        0.02421008        0.00043768        0.00071966        0.02233040        0.00064528        0.00007706
       -5.11511512        0.04227615        0.00076425        0.00125672        0.03899380        0.00112680        0.00013457
       -5.09509510        0.07093292        0.00128224        0.00210863        0.06542565        0.00189061        0.00022580
       -5.07507508        0.11435463        0.00206708        0.00339951        0.10547605        0.00304795        0.00036403
       -5.05505506        0.17713858        0.00320183        0.00526607        0.16338540        0.00472138        0.00056390
       -5.03503504        0.26364903        0.00476532        0.00783809        0.24317910        0.00702721        0.00083931
       -5.01501502        0.37704478        0.00681458        0.01120953        0.34777068        0.01004966        0.00120032
       -4.99499499        0.51809986        0.00936355        0.01540347        0.47787409        0.01380935        0.00164940
       -4.97497497        0.68405009        0.01236221        0.02033778        0.63093973        0.01823261        0.00217776
       -4.95495495        0.86779325        0.01568214        0.02580135        0.80041682        0.02313015        0.00276278
       -4.93493493        1.05778798        0.01911474        0.03145107        0.97566009        0.02819435        0.00336773
       -4.91491491        1.23889653        0.02238647        0.03683683        1.14270708        0.03302173        0.00394442
       -4.89489489        1.39420149        0.02519168        0.04145561        1.28595387        0.03716136        0.00443897
       -4.87487487        1.50754469        0.02723847        0.04482687        1.39049686        0.04018256        0.00479993
       -4.85485485        1.56627889        0.02829846        0.04657444        1.44467076        0.04174820        0.00498703
       -4.83483483        1.56358852        0.02824868        0.04649552        1.44218917        0.04167660        0.00497856
       -4.81481481        1.49979177        0.02709509        0.04459936        1.38334561        0.03997621        0.00477551
       -4.79479479        1.38228117        0.02497159        0.04110553        1.27495864        0.03684402        0.00440139
       -4.77477477        1.22411986        0.02211470        0.03640207        1.12907720        0.03262814        0.00389776
       -4.75475475        1.04166609        0.01882098        0.03097462        0.96078950        0.02776436        0.00331662
       -4.73473473        0.85182978        0.01539801        0.02532446        0.78569262        0.02270302        0.00271168
       -4.71471471        0.66960543        0.01212081        0.01989431        0.61761703        0.01784291        0.00213037
       -4.69469469        0.50637943        0.00920311        0.01501666        0.46706537        0.01348592        0.00160836
       -4.67467467        0.36924771        0.00678790        0.01089124        0.34058325        0.00981816        0.00116716
       -4.65465465        0.26130039        0.00495681        0.00759023        0.24102191        0.00691672        0.00081472
       -4.63463463        0.18261954        0.00375407        0.00508338        0.16845894        0.00477500        0.00054814
       -4.61461461        0.13163793        0.00321813        0.00327293        0.12145191        0.00333743        0.00035753
       -4.59459459        0.10651546        0.00341405        0.00202868        0.09830863        0.00253437        0.00022974
       -4.57457457        0.10626956        0.00445975        0.00121677        0.09813083        0.00231069        0.00015153
       -4.55455455        0.13150122        0.00654064        0.00071952        0.12148542        0.00264401        0.00011164
       -4.53453453        0.18465987        0.00990825        0.00044680        0.17065132        0.00355157        0.00010193
       -4.51451451        0.26987984        0.01486095        0.00034156        0.24947282        0.00508681        0.00011770
       -4.49449449        0.39250538        0.02170830        0.00038291        0.36292808        0.00732842        0.00015767
       -4.47447447        0.55850551        0.03072563        0.00059007        0.51659978        0.01036611        0.00022392
       -4.45445445        0.77405154        0.04211042        0.00102954        0.71630062        0.01428892        0.00032204
       -4.43443443        1.04555461        0.05595556        0.00182685        0.96812861        0.01918174        0.00046185
       -4.41441441        1.38039209        0.07225283        0.00318276        1.27916284        0.02513500        0.00065866
       -4.39439439        1.78836311        0.09093237        0.00539233        1.65883451        0.03226888        0.00093503
       -4.37437437        2.28362434        0.11193070        0.00886363        2.12073934        0.04076793        0.00132274
       -4.35435435        2.88655003        0.13526526        0.01413183        2.68437195        0.05091662        0.00186437
       -4.33433433        3.62476338        0.16108380        0.02186341        3.37608029        0.06312198        0.00261390
       -4.31431431        4.53262253        0.18965896        0.03284566        4.22857201        0.07791010        0.00363580
       -4.29429429        5.64876481        0.22131301        0.04795790        5.27860368        0.09588821        0.00500201
       -4.27427427        7.01185242        0.25628374        0.06812291        6.56298489        0.11767380        0.00678707
       -4.25425425        8.65524275        0.29456790        0.09424001        8.11357074        0.14380263        0.00906147
       -4.23423423       10.60171094        0.33579464        0.12710419        9.95229332        0.17463457        0.01188422
       -4.21421421       12.85942131        0.37917782        0.16731874       12.08735099        0.21027832        0.01529543
       -4.19419419       15.42006456        0.42357415        0.21521192       14.51141834        0.25055043        0.01930973
       -4.17417417       18.25958061        0.46764060        0.27077103       17.20228241        0.29497529        0.02391127
       -4.15415415       21.34137377        0.51005346        0.33360892       20.12583682        0.34282362        0.02905096
       -4.13413413       24.62154482        0.54973365        0.40297659       23.24100841        0.39317996        0.03464620
       -4.11411411       28.05542125        0.58602429        0.47782907       26.50595635        0.44502791        0.04058363
       -4.09409409       31.60445177        0.61878195        0.55693890       29.88466568        0.49734045        0.04672480
       -4.07407407       35.24223216        0.64836510        0.63903426       33.35275586        0.54916252        0.05291443
       -4.05405405       38.95808157        0.67552265        0.72292171       36.90097659        0.59967052        0.05899010
       -4.03403403       42.75643025        0.70119946        0.80754600       40.53470020        0.64819264        0.06479196
       -4.01401401       46.65065841        0.72628655        0.89194788       44.26807540        0.69417792        0.07017066
       -3.99399399       50.65117420        0.75135595        0.97510905       48.11260182        0.73711461        0.07499277
       -3.97397397       54.74932927        0.77643278        1.05571536       52.06161977        0.77641758        0.07914377
       -3.95395395       58.90072243        0.80086585        1.13191203       56.07408921        0.81132521        0.08253014
       -3.93393393       63.01275837        0.82335178        1.20115003       60.06231788        0.84085604        0.08508263
       -3.91391391       66.94130669        0.84214050        1.26021647       63.88831905        0.86386841        0.08676226
       -3.89389389       70.49967179        0.85540359        1.30549961       67.37196122        0.87923855        0.08756881
       -3.87387387       73.48016220        0.86169446        1.33347177       70.31131377        0.88613238        0.08754983
       -3.85385385       75.68518110        0.86039037        1.34130058       72.51237603        0.88430766        0.08680647
       -3.83383383       76.96198484        0.85199795        1.32744856       73.82268458        0.87436148        0.08549227
       -3.81381381       77.23391995        0.83823244        1.29210994       74.16193105        0.85784350        0.08380303
       -3.79379379       76.52141493        0.82183880        1.23736882       73.54306155        0.83718740        0.08195837
       -3.77377377       74.94808048        0.80619068        1.16703251       72.07921722        0.81546143        0.08017864
