# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -4.405020 eV
#    Energy (eV)      DOS 
     -3.55293767    199.40698253
     -3.53291765    203.49482893
     -3.51289763    205.03077359
     -3.49287761    204.03909650
     -3.47285759    200.76695938
     -3.45283757    195.63989603
     -3.43281755    189.19130654
     -3.41279753    181.98169546
     -3.39277751    174.52437555
     -3.37275749    167.23099359
     -3.35273747    160.38392180
     -3.33271745    154.13541699
     -3.31269743    148.52755658
     -3.29267741    143.52371884
     -3.27265739    139.04218177
     -3.25263737    134.98469914
     -3.23261735    131.25645842
     -3.21259733    127.77726583
     -3.19257731    124.48609416
     -3.17255729    121.34185120
     -3.15253727    118.32263112
     -3.13251725    115.42449285
     -3.11249723    112.65974337
     -3.09247721    110.05429020
     -3.07245719    107.64391153
     -3.05243717    105.46991974
     -3.03241715    103.57514900
     -3.01239713    102.00110973
     -2.99237711    100.78650135
     -2.97235709     99.96640004
     -2.95233707     99.57085724
     -2.93231705     99.62175827
     -2.91229703    100.12764904
     -2.89227701    101.07748533
     -2.87225699    102.43528524
     -2.85223697    104.13792715
     -2.83221695    106.09763098
     -2.81219693    108.20926240
     -2.79217691    110.36112105
     -2.77215689    112.44696950
     -2.75213687    114.37708424
     -2.73211685    116.08693680
     -2.71209683    117.54319890
     -2.69207681    118.74744488
     -2.67205679    119.73778335
     -2.65203677    120.58778434
     -2.63201675    121.40108436
     -2.61199673    122.29978077
     -2.59197671    123.40577099
     -2.57195669    124.81653234
     -2.55193667    126.57970901
     -2.53191665    128.67301047
     -2.51189663    130.99612083
     -2.49187661    133.37901781
     -2.47185659    135.60676760
     -2.45183657    137.45590131
     -2.43181655    138.73370144
     -2.41179653    139.31060348
     -2.39177651    139.13794133
     -2.37175649    138.24772306
     -2.35173647    136.73638911
     -2.33171645    134.73870891
     -2.31169643    132.39976175
     -2.29167641    129.85198946
     -2.27165639    127.20133223
     -2.25163637    124.52285204
     -2.23161635    121.86341370
     -2.21159633    119.24777330
     -2.19157631    116.68485312
     -2.17155629    114.17242673
     -2.15153627    111.70001614
     -2.13151625    109.25082575
     -2.11149623    106.80376150
     -2.09147621    104.33618734
     -2.07145619    101.82743330
     -2.05143617     99.26252037
     -2.03141615     96.63525826
     -2.01139613     93.94980177
     -1.99137611     91.21987656
     -1.97135609     88.46520647
     -1.95133607     85.70522095
     -1.93131605     82.95087057
     -1.91129603     80.19617654
     -1.89127601     77.41171276
     -1.87125599     74.54227631
     -1.85123597     71.51038334
     -1.83121595     68.22600138
     -1.81119593     64.60139058
     -1.79117591     60.56850253
     -1.77115589     56.09548683
     -1.75113587     51.19875257
     -1.73111585     45.94778044
     -1.71109583     40.46131621
     -1.69107581     34.89535854
     -1.67105579     29.42505647
     -1.65103577     24.22384550
     -1.63101575     19.44359001
     -1.61099573     15.19908443
     -1.59097571     11.55914079
     -1.57095569      8.54498372
     -1.55093567      6.13518761
     -1.53091565      4.27528154
     -1.51089563      2.88962285
     -1.49087561      1.89322126
     -1.47085559      1.20173918
     -1.45083557      0.73866891
     -1.43081555      0.43945741
     -1.41079553      0.25294151
     -1.39077551      0.14079250
     -1.37075549      0.07575726
     -1.35073547      0.03939056
     -1.33071545      0.01978469
     -1.31069543      0.00959597
     -1.29067541      0.00449295
     -1.27065539      0.00203014
     -1.25063537      0.00088500
     -1.23061535      0.00037211
     -1.21059533      0.00015087
     -1.19057531      0.00005897
     -1.17055529      0.00002221
     -1.15053527      0.00000806
     -1.13051525      0.00000282
     -1.11049523      0.00000095
     -1.09047521      0.00000031
     -1.07045519      0.00000010
     -1.05043517      0.00000003
     -1.03041515      0.00000001
     -1.01039513      0.00000000
     -0.99037511      0.00000000
     -0.97035509      0.00000000
     -0.95033507      0.00000000
     -0.93031505      0.00000000
     -0.91029503      0.00000000
     -0.89027501      0.00000000
     -0.87025499      0.00000000
     -0.85023497      0.00000000
     -0.83021495      0.00000000
     -0.81019493      0.00000000
     -0.79017491      0.00000000
     -0.77015489      0.00000000
     -0.75013487      0.00000000
     -0.73011485      0.00000000
     -0.71009483      0.00000000
     -0.69007481      0.00000000
     -0.67005479      0.00000000
     -0.65003477      0.00000001
     -0.63001475      0.00000002
     -0.60999473      0.00000007
     -0.58997471      0.00000023
     -0.56995469      0.00000073
     -0.54993467      0.00000222
     -0.52991465      0.00000655
     -0.50989463      0.00001851
     -0.48987461      0.00005027
     -0.46985459      0.00013121
     -0.44983457      0.00032903
     -0.42981455      0.00079278
     -0.40979453      0.00183536
     -0.38977451      0.00408278
     -0.36975449      0.00872705
     -0.34973447      0.01792565
     -0.32971445      0.03538355
     -0.30969443      0.06712398
     -0.28967441      0.12238955
     -0.26965439      0.21451360
     -0.24963437      0.36147701
     -0.22961435      0.58575688
     -0.20959433      0.91304763
     -0.18957431      1.36956352
     -0.16955429      1.97796521
     -0.14953427      2.75246807
     -0.12951425      3.69426491
     -0.10949423      4.78881059
     -0.08947421      6.00652381
     -0.06945419      7.30789347
     -0.04943417      8.65286346
     -0.02941415     10.01298885
     -0.00939413     11.38367779
      0.01062589     12.79334562
      0.03064591     14.30680038
      0.05066593     16.02158359
      0.07068595     18.05787078
      0.09070597     20.54425468
      0.11072599     23.60270448
      0.13074601     27.33592884
      0.15076603     31.81936883
      0.17078605     37.09853444
      0.19080607     43.19092258
      0.21082609     50.09077474
      0.23084611     57.77466664
      0.25086613     66.20631304
      0.27088615     75.33974257
      0.29090617     85.12078160
      0.31092619     95.48725990
      0.33094621    106.36835672
      0.35096623    117.68311937
      0.37098625    129.33769115
      0.39100627    141.22055828
      0.41102629    153.19545952
      0.43104631    165.09255052
      0.45106633    176.69973183
      0.47108635    187.75726956
      0.49110637    197.95945391
      0.51112639    206.96669241
      0.53114641    214.43001969
      0.55116643    220.02768338
      0.57118645    223.51060012
      0.59120647    224.75057086
      0.61122649    223.78281423
      0.63124651    220.83330628
      0.65126653    216.32224515
      0.67128655    210.83805438
      0.69130657    205.08150915
      0.71132659    199.78589924
      0.73134661    195.62508259
      0.75136663    193.12508382
      0.77138665    192.59522144
      0.79140667    194.09125834
      0.81142669    197.41661004
      0.83144671    202.15998965
      0.85146673    207.76107785
      0.87148675    213.59148667
      0.89150677    219.03710544
      0.91152679    223.56954063
      0.93154681    226.79780550
      0.95156683    228.49555737
      0.97158685    228.60318289
      0.99160687    227.20747638
      1.01162689    224.50442320
      1.03164691    220.75261639
      1.05166693    216.22590274
      1.07168695    211.17366006
      1.09170697    205.79539647
      1.11172699    200.23318503
      1.13174701    194.58131081
      1.15176703    188.90835171
      1.17178705    183.28386639
      1.19180707    177.80086460
      1.21182709    172.58667331
      1.23184711    167.79831621
      1.25186713    163.60305491
      1.27188715    160.14893397
      1.29190717    157.53283703
      1.31192719    155.77407197
      1.33194721    154.79995766
      1.35196723    154.44694738
      1.37198725    154.47739254
      1.39200727    154.60892307
      1.41202729    154.55113046
      1.43204731    154.04305902
      1.45206733    152.88505091
      1.47208735    150.95974616
      1.49210737    148.23933344
      1.51212739    144.77904883
      1.53214741    140.69974090
      1.55216743    136.16428873
      1.57218745    131.35321657
      1.59220747    126.44390520
      1.61222749    121.59581244
      1.63224751    116.94188830
      1.65226753    112.58471728
      1.67228755    108.59531468
      1.69230757    105.01293558
      1.71232759    101.84530002
      1.73234761     99.06970371
      1.75236763     96.63607404
      1.77238765     94.47292065
      1.79240767     92.49640614
      1.81242769     90.62174449
      1.83244771     88.77523357
      1.85246773     86.90479379
      1.87248775     84.98708214
      1.89250777     83.03000417
      1.91252779     81.07047286
      1.93254781     79.16819304
      1.95256783     77.39678655
      1.97258785     75.83362697
      1.99260787     74.54946742
      2.01262789     73.59860720
      2.03264791     73.01021531
      2.05266793     72.78159289
      2.07268795     72.87446186
      2.09270797     73.21550927
      2.11272799     73.70211041
      2.13274801     74.21331326
      2.15276803     74.62498480
      2.17278805     74.82690805
      2.19280807     74.73902202
      2.21282809     74.32417268
      2.23284811     73.59563097
      2.25286813     72.61887506
      2.27288815     71.50823916
      2.29290817     70.41961713
      2.31292819     69.54035791
      2.33294821     69.07698560
      2.35296823     69.24077997
      2.37298825     70.23092950
      2.39300827     72.21513598
      2.41302829     75.30822785
      2.43304831     79.55037676
      2.45306833     84.88765111
      2.47308835     91.15856346
      2.49310837     98.09063620
      2.51312839    105.31050041
      2.53314841    112.36945463
      2.55316843    118.78378756
      2.57318845    124.08591105
      2.59320847    127.87920871
      2.61322849    129.88742974
      2.63324851    129.98928773
      2.65326853    128.23106782
      2.67328855    124.81422938
      2.69330857    120.06025622
      2.71332859    114.35994161
      2.73334861    108.11748573
      2.75336863    101.70029471
      2.77338865     95.40309546
      2.79340867     89.43069801
      2.81342869     83.89884266
      2.83344871     78.84856823
      2.85346873     74.26750641
      2.87348875     70.11173164
      2.89350877     66.32374425
      2.91352879     62.84478781
      2.93354881     59.62191589
      2.95356883     56.61135476
      2.97358885     53.77969337
      2.99360887     51.10372519
      3.01362889     48.56901778
      3.03364891     46.16698973
      3.05366893     43.89055341
      3.07368895     41.72900036
      3.09370897     39.66336047
      3.11372899     37.66362753
      3.13374901     35.68890848
      3.15376903     33.69085473
      3.17378905     31.61992385
      3.19380907     29.43334076
      3.21382909     27.10321937
      3.23384911     24.62321012
      3.25386913     22.01224207
      3.27388915     19.31440104
      3.29390917     16.59468124
      3.31392919     13.93117070
      3.33394921     11.40501417
      3.35396923      9.09003239
      3.37398925      7.04398655
      3.39400927      5.30309905
      3.41402929      3.88067220
      3.43404931      2.76970677
      3.45406933      1.94857571
      3.47408935      1.38825699
      3.49410937      1.05945633
      3.51412939      0.93811746
      3.53414941      1.00822213
      3.55416943      1.26132304
      3.57418945      1.69286832
      3.59420947      2.29603279
      3.61422949      3.05441552
      3.63424951      3.93547404
      3.65426953      4.88675338
      3.67428955      5.83664222
      3.69430957      6.70046738
      3.71432959      7.39135513
      3.73434961      7.83381058
      3.75436963      7.97689850
      3.77438965      7.80369213
      3.79440967      7.33446717
      3.81442969      6.62274986
      3.83444971      5.74525185
      3.85446973      4.78829134
      3.87448975      3.83400586
      3.89450977      2.94934558
      3.91452979      2.17971254
      3.93454981      1.54765247
      3.95456983      1.05571897
      3.97458985      0.69186898
      3.99460987      0.43561221
      4.01462989      0.26349777
      4.03464991      0.15312808
      4.05466993      0.08549395
      4.07468995      0.04585934
      4.09470997      0.02363651
      4.11472999      0.01171354
      4.13475001      0.00560190
      4.15477003      0.00263782
      4.17479005      0.00135033
      4.19481007      0.00102643
      4.21483009      0.00146208
      4.23485011      0.00287798
      4.25487014      0.00598851
      4.27489016      0.01222955
      4.29491018      0.02416472
      4.31493020      0.04609271
      4.33495022      0.08486017
      4.35497024      0.15083966
      4.37499026      0.25895698
      4.39501028      0.42955569
      4.41503030      0.68878916
      4.43505032      1.06816875
      4.45507034      1.60291441
      4.47509036      2.32889027
      4.49511038      3.27817668
      4.51513040      4.47370414
      4.53515042      5.92377537
      4.55517044      7.61760978
      4.57519046      9.52313083
      4.59521048     11.58798209
      4.61523050     13.74418647
      4.63525052     15.91604468
      4.65527054     18.02999847
      4.67529056     20.02451630
      4.69531058     21.85782844
      4.71533060     23.51167728
      4.73535062     24.99012430
      4.75537064     26.31366269
      4.77539066     27.51010147
      4.79541068     28.60457150
      4.81543070     29.61129758
      4.83545072     30.52938674
      4.85547074     31.34387943
      4.87549076     32.03193333
      4.89551078     32.57258477
      4.91553080     32.95741844
      4.93555082     33.19898690
      4.95557084     33.33415630
      4.97559086     33.42072640
      4.99561088     33.52745949
      5.01563090     33.71960742
      5.03565092     34.04357578
      5.05567094     34.51497428
      5.07569096     35.11367653
      5.09571098     35.78773247
      5.11573100     36.46552455
      5.13575102     37.07318183
      5.15577104     37.55272812
      5.17579106     37.87624468
      5.19581108     38.05252697
      5.21583110     38.12488812
      5.23585112     38.16118086
      5.25587114     38.23901068
      5.27589116     38.42998056
      5.29591118     38.78652898
      5.31593120     39.33377462
      5.33595122     40.06726599
      5.35597124     40.95615034
      5.37599126     41.95034222
      5.39601128     42.98986205
      5.41603130     44.01451407
      5.43605132     44.97230704
      5.45607134     45.82536300
      5.47609136     46.55248083
      5.49611138     47.14805087
      5.51613140     47.61766807
      5.53615142     47.97149049
      5.55617144     48.21697277
      5.57619146     48.35286810
      5.59621148     48.36619070
      5.61623150     48.23315399
      5.63625152     47.92410020
      5.65627154     47.41138756
      5.67629156     46.67840369
      5.69631158     45.72755261
      5.71633160     44.58529102
      5.73635162     43.30297257
      5.75637164     41.95317763
      5.77639166     40.62210917
      5.79641168     39.39932338
      5.81643170     38.36645247
      5.83645172     37.58668491
      5.85647174     37.09666575
      5.87649176     36.90221545
      5.89651178     36.97883166
      5.91653180     37.27729154
      5.93655182     37.73381281
      5.95657184     38.28327634
      5.97659186     38.87321036
      5.99661188     39.47588545
      6.01663190     40.09617813
      6.03665192     40.77380304
      6.05667194     41.57980111
      6.07669196     42.60835398
      6.09671198     43.96567339
      6.11673200     45.75773421
      6.13675202     48.07814849
      6.15677204     50.99689635
      6.17679206     54.55030992
      6.19681208     58.73279557
      6.21683210     63.49112846
      6.23685212     68.72242824
      6.25687214     74.27683140
      6.27689216     79.96534702
      6.29691218     85.57261626
      6.31693220     90.87360981
      6.33695222     95.65292166
      6.35697224     99.72524113
      6.37699226    102.95558037
      6.39701228    105.27763328
      6.41703230    106.70815209
      6.43705232    107.35465242
      6.45707234    107.41353332
      6.47709236    107.15628010
      6.49711238    106.90302719
      6.51713240    106.98522062
      6.53715242    107.70187062
      6.55717244    109.27613663
      6.57719246    111.81999302
      6.59721248    115.31402475
      6.61723250    119.60699298
      6.63725252    124.43615659
      6.65727254    129.46526011
      6.67729256    134.33355890
      6.69731258    138.70708817
      6.71733260    142.32309801
      6.73735262    145.02021875
      6.75737264    146.75008670
      6.77739266    147.57009930
      6.79741268    147.62077601
      6.81743270    147.09401447
      6.83745272    146.19973197
      6.85747274    145.13773170
      6.87749276    144.07935184
      6.89751278    143.16018541
      6.91753280    142.48183460
      6.93755282    142.11826899
      6.95757284    142.12164420
      6.97759286    142.52365880
      6.99761288    143.33129706
      7.01763290    144.51915242
      7.03765292    146.02316802
      7.05767294    147.74141304
      7.07769296    149.54587198
      7.09771298    151.30548444
      7.11773300    152.91604318
      7.13775302    154.32874954
      7.15777304    155.56783889
      7.17779306    156.72957353
      7.19781308    157.95976183
      7.21783310    159.41339124
      7.23785312    161.20588741
      7.25787314    163.36890818
      7.27789316    165.82318903
      7.29791318    168.37672814
      7.31793320    170.74974866
      7.33795322    172.62050203
      7.35797324    173.68037573
      7.37799326    173.68467654
      7.39801328    172.48744487
      7.41803330    170.05392221
      7.43805332    166.45096528
      7.45807334    161.82151233
      7.47809336    156.35235036
      7.49811338    150.24420697
      7.51813340    143.69019458
      7.53815342    136.86441098
      7.55817344    129.91882563
      7.57819346    122.98470910
      7.59821348    116.17508342
      7.61823350    109.58632885
      7.63825352    103.29901706
      7.65827354     97.37919649
      7.67829356     91.88125466
      7.69831358     86.85237833
      7.71833360     82.33729142
      7.73835362     78.38121508
      7.75837364     75.02934693
      7.77839366     72.32248940
      7.79841368     70.29014336
      7.81843370     68.94359714
      7.83845372     68.27167096
      7.85847374     68.24072991
      7.87849376     68.79883067
      7.89851378     69.88223548
      7.91853380     71.42177108
      7.93855382     73.34695843
      7.95857384     75.58722740
      7.97859386     78.07113896
      7.99861388     80.72555750
      8.01863390     83.47666181
      8.03865392     86.25363229
      8.05867394     88.99438109
      8.07869396     91.65156274
      8.09871398     94.19684689
      8.11873400     96.62209511
      8.13875402     98.93722991
      8.15877404    101.16559699
      8.17879406    103.33806717
      8.19881408    105.48699133
      8.21883410    107.64077995
      8.23885412    109.81978733
      8.25887414    112.03452903
      8.27889416    114.28777889
      8.29891418    116.58216583
      8.31893420    118.93394274
      8.33895422    121.39151595
      8.35897424    124.05466619
      8.37899426    127.08824867
      8.39901428    130.72367022
      8.41903430    135.24323415
      8.43905432    140.94627605
      8.45907434    148.10080408
      8.47909436    156.88859985
      8.49911438    167.35409877
      8.51913440    179.36719225
      8.53915442    192.60757661
      8.55917444    206.57429639
      8.57919446    220.61984613
      8.59921448    234.00458667
      8.61923450    245.96482682
      8.63925452    255.78674695
      8.65927454    262.87809523
      8.67929456    266.82990316
      8.69931458    267.46115099
      8.71933460    264.84044192
      8.73935462    259.28058347
      8.75937464    251.30476218
      8.77939466    241.58668837
      8.79941468    230.87120497
      8.81943470    219.88555037
      8.83945472    209.25377594
      8.85947474    199.42701499
      8.87949476    190.64015912
      8.89951478    182.90137594
      8.91953480    176.01559700
      8.93955482    169.63760242
      8.95957484    163.34557518
      8.97959486    156.72275943
      8.99961488    149.43367523
      9.01963490    141.28248865
      9.03965492    132.24453749
      9.05967494    122.46715528
      9.07969496    112.24184566
      9.09971498    101.95524194
      9.11973500     92.02985664
      9.13975502     82.86650738
      9.15977504     74.79837082
      9.17979506     68.06256986
      9.19981508     62.79036016
      9.21983510     59.01281409
      9.23985512     56.67648565
      9.25987514     55.66322391
      9.27989516     55.80964811
      9.29991518     56.92388338
      9.31993520     58.79903039
      9.33995522     61.22393221
      9.35997524     63.99206359
      9.37999526     66.90914733
      9.40001528     69.79982484
      9.42003530     72.51359385
      9.44005532     74.93021049
      9.46007534     76.96461856
      9.48009536     78.57107826
      9.50011538     79.74562677
      9.52013540     80.52562243
      9.54015542     80.98522880
      9.56017544     81.22639284
      9.58019546     81.36596252
      9.60021548     81.52065635
      9.62023550     81.79222923
      9.64025552     82.25518383
      9.66027554     82.94884809
      9.68029556     83.87485885
      9.70031558     85.00032712
      9.72033560     86.26631294
      9.74035562     87.60062085
      9.76037564     88.93320274
      9.78039566     90.21162235
      9.80041568     91.41334981
      9.82043570     92.55156621
      9.84045572     93.67207649
      9.86047574     94.84093069
      9.88049576     96.12500479
      9.90051578     97.57021821
      9.92053580     99.18328927
      9.94055582    100.92232225
      9.96057584    102.69913247
      9.98059586    104.39282452
     10.00061588    105.87093354
     10.02063590    107.01252724
     10.04065592    107.72761526
     10.06067594    107.96885762
     10.08069596    107.73414426
     10.10071598    107.06115056
     10.12073600    106.01666661
     10.14075602    104.68401275
     10.16077604    103.15133969
     10.18079606    101.50252638
     10.20081608     99.81124856
     10.22083610     98.13795643
     10.24085612     96.52909009
     10.26087614     95.01780059
     10.28089616     93.62557411
     10.30091618     92.36434128
     10.32093620     91.23882992
     10.34095622     90.24907072
     10.36097624     89.39307478
     10.38099626     88.66972497
     10.40101628     88.08180477
     10.42103630     87.63882664
     10.44105632     87.35901131
     10.46107634     87.26959331
     10.48109636     87.40477821
     10.50111638     87.80123269
     10.52113640     88.49182730
     10.54115642     89.49916020
     10.56117644     90.83078348
     10.58119646     92.47777157
     10.60121648     94.41732994
     10.62123650     96.61887023
     10.64125652     99.05187287
     10.66127654    101.69335252
     10.68129656    104.53298060
     10.70131658    107.57469626
     10.72133660    110.83452678
     10.74135662    114.33495510
     10.76137664    118.09640955
     10.78139666    122.12653013
     10.80141668    126.40817554
     10.82143670    130.88791390
     10.84145672    135.46782968
     10.86147674    140.00428563
     10.88149676    144.31703714
     10.90151678    148.21029474
     10.92153680    151.50410393
     10.94155682    154.07065082
     10.96157684    155.86719067
     10.98159686    156.95655244
     11.00161688    157.50824534
     11.02163690    157.77769921
     11.04165692    158.06676797
     11.06167694    158.67350448
     11.08169696    159.84180053
     11.10171698    161.72103448
     11.12173700    164.34271174
     11.14175702    167.61642491
     11.16177704    171.34286838
     11.18179706    175.23845124
     11.20181708    178.96495244
     11.22183710    182.15857137
     11.24185712    184.45496645
     11.26187714    185.50948528
     11.28189716    185.01388289
     11.30191718    182.71180576
     11.32193720    178.41500516
     11.34195722    172.02083927
     11.36197724    163.52964285
     11.38199726    153.05867089
     11.40201728    140.84824996
     11.42203730    127.25600569
     11.44205732    112.73672647
     11.46207734     97.80826115
     11.48209736     83.00709876
     11.50211738     68.83998691
     11.52213740     55.73925287
     11.54215742     44.02894507
     11.56217744     33.90664498
     11.58219746     25.44248152
     11.60221748     18.59347138
     11.62223750     13.22871380
     11.64225752      9.15973962
     11.66227754      6.17052656
     11.68229756      4.04300064
     11.70231758      2.57568019
     11.72233760      1.59491926
     11.74235762      0.95957515
     11.76237764      0.56069593
     11.78239766      0.31803683
     11.80241768      0.17502604
     11.82243770      0.09340283
     11.84245772      0.04830519
     11.86247774      0.02419584
     11.88249776      0.01173102
     11.90251778      0.00550194
     11.92253780      0.00249474
     11.94255782      0.00109300
     11.96257784      0.00046245
     11.98259786      0.00018886
     12.00261788      0.00007442
     12.02263790      0.00002828
     12.04265792      0.00001036
     12.06267794      0.00000366
     12.08269796      0.00000124
     12.10271798      0.00000041
     12.12273800      0.00000013
     12.14275802      0.00000004
     12.16277804      0.00000001
     12.18279806      0.00000000
     12.20281808      0.00000000
     12.22283810      0.00000000
     12.24285812      0.00000000
     12.26287814      0.00000000
     12.28289816      0.00000000
     12.30291818      0.00000000
     12.32293820      0.00000000
     12.34295822      0.00000000
     12.36297824      0.00000000
     12.38299826      0.00000000
     12.40301828      0.00000000
     12.42303830      0.00000000
     12.44305832      0.00000000
     12.46307834      0.00000000
     12.48309836      0.00000000
     12.50311838      0.00000000
     12.52313840      0.00000000
     12.54315842      0.00000000
     12.56317844      0.00000000
     12.58319846      0.00000000
     12.60321848      0.00000000
     12.62323850      0.00000000
     12.64325852      0.00000000
     12.66327854      0.00000000
     12.68329856      0.00000000
     12.70331858      0.00000000
     12.72333860      0.00000000
     12.74335862      0.00000000
     12.76337864      0.00000000
     12.78339866      0.00000000
     12.80341868      0.00000000
     12.82343870      0.00000000
     12.84345872      0.00000000
     12.86347874      0.00000000
     12.88349876      0.00000000
     12.90351878      0.00000000
     12.92353880      0.00000000
     12.94355882      0.00000000
     12.96357884      0.00000000
     12.98359886      0.00000000
     13.00361888      0.00000000
     13.02363890      0.00000000
     13.04365892      0.00000000
     13.06367894      0.00000000
     13.08369896      0.00000000
     13.10371898      0.00000000
     13.12373900      0.00000000
     13.14375902      0.00000000
     13.16377904      0.00000000
     13.18379906      0.00000000
     13.20381908      0.00000000
     13.22383910      0.00000000
     13.24385912      0.00000000
     13.26387914      0.00000000
     13.28389916      0.00000000
     13.30391918      0.00000000
     13.32393920      0.00000000
     13.34395922      0.00000000
     13.36397924      0.00000000
     13.38399926      0.00000000
     13.40401928      0.00000000
     13.42403930      0.00000000
     13.44405932      0.00000000
     13.46407934      0.00000000
     13.48409936      0.00000000
     13.50411938      0.00000000
     13.52413940      0.00000000
     13.54415942      0.00000000
     13.56417944      0.00000000
     13.58419946      0.00000000
     13.60421948      0.00000000
     13.62423950      0.00000000
     13.64425952      0.00000000
     13.66427954      0.00000000
     13.68429956      0.00000000
     13.70431958      0.00000000
     13.72433960      0.00000000
     13.74435962      0.00000000
     13.76437964      0.00000000
     13.78439966      0.00000000
     13.80441968      0.00000000
     13.82443970      0.00000000
     13.84445972      0.00000000
     13.86447974      0.00000000
     13.88449976      0.00000000
     13.90451978      0.00000000
     13.92453980      0.00000000
     13.94455982      0.00000000
     13.96457984      0.00000000
     13.98459986      0.00000000
     14.00461988      0.00000000
     14.02463990      0.00000000
     14.04465992      0.00000000
     14.06467994      0.00000000
     14.08469996      0.00000000
     14.10471998      0.00000000
     14.12474000      0.00000000
     14.14476002      0.00000000
     14.16478004      0.00000000
     14.18480006      0.00000000
     14.20482008      0.00000000
     14.22484010      0.00000000
     14.24486013      0.00000000
     14.26488015      0.00000000
     14.28490017      0.00000000
     14.30492019      0.00000000
     14.32494021      0.00000000
     14.34496023      0.00000000
     14.36498025      0.00000000
     14.38500027      0.00000000
     14.40502029      0.00000000
