# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
     -2.93293293    150.95974616
     -2.91291291    148.23933344
     -2.89289289    144.77904883
     -2.87287287    140.69974090
     -2.85285285    136.16428873
     -2.83283283    131.35321657
     -2.81281281    126.44390520
     -2.79279279    121.59581244
     -2.77277277    116.94188830
     -2.75275275    112.58471728
     -2.73273273    108.59531468
     -2.71271271    105.01293558
     -2.69269269    101.84530002
     -2.67267267     99.06970371
     -2.65265265     96.63607404
     -2.63263263     94.47292065
     -2.61261261     92.49640614
     -2.59259259     90.62174449
     -2.57257257     88.77523357
     -2.55255255     86.90479379
     -2.53253253     84.98708214
     -2.51251251     83.03000417
     -2.49249249     81.07047286
     -2.47247247     79.16819304
     -2.45245245     77.39678655
     -2.43243243     75.83362697
     -2.41241241     74.54946742
     -2.39239239     73.59860720
     -2.37237237     73.01021531
     -2.35235235     72.78159289
     -2.33233233     72.87446186
     -2.31231231     73.21550927
     -2.29229229     73.70211041
     -2.27227227     74.21331326
     -2.25225225     74.62498480
     -2.23223223     74.82690805
     -2.21221221     74.73902202
     -2.19219219     74.32417268
     -2.17217217     73.59563097
     -2.15215215     72.61887506
     -2.13213213     71.50823916
     -2.11211211     70.41961713
     -2.09209209     69.54035791
     -2.07207207     69.07698560
     -2.05205205     69.24077997
     -2.03203203     70.23092950
     -2.01201201     72.21513598
     -1.99199199     75.30822785
     -1.97197197     79.55037676
     -1.95195195     84.88765111
     -1.93193193     91.15856346
     -1.91191191     98.09063620
     -1.89189189    105.31050041
     -1.87187187    112.36945463
     -1.85185185    118.78378756
     -1.83183183    124.08591105
     -1.81181181    127.87920871
     -1.79179179    129.88742974
     -1.77177177    129.98928773
     -1.75175175    128.23106782
     -1.73173173    124.81422938
     -1.71171171    120.06025622
     -1.69169169    114.35994161
     -1.67167167    108.11748573
     -1.65165165    101.70029471
     -1.63163163     95.40309546
     -1.61161161     89.43069801
     -1.59159159     83.89884266
     -1.57157157     78.84856823
     -1.55155155     74.26750641
     -1.53153153     70.11173164
     -1.51151151     66.32374425
     -1.49149149     62.84478781
     -1.47147147     59.62191589
     -1.45145145     56.61135476
     -1.43143143     53.77969337
     -1.41141141     51.10372519
     -1.39139139     48.56901778
     -1.37137137     46.16698973
     -1.35135135     43.89055341
     -1.33133133     41.72900036
     -1.31131131     39.66336047
     -1.29129129     37.66362753
     -1.27127127     35.68890848
     -1.25125125     33.69085473
     -1.23123123     31.61992385
     -1.21121121     29.43334076
     -1.19119119     27.10321937
     -1.17117117     24.62321012
     -1.15115115     22.01224207
     -1.13113113     19.31440104
     -1.11111111     16.59468124
     -1.09109109     13.93117070
     -1.07107107     11.40501417
     -1.05105105      9.09003239
     -1.03103103      7.04398655
     -1.01101101      5.30309905
     -0.99099099      3.88067220
     -0.97097097      2.76970677
     -0.95095095      1.94857571
     -0.93093093      1.38825699
     -0.91091091      1.05945633
     -0.89089089      0.93811746
     -0.87087087      1.00822213
     -0.85085085      1.26132304
     -0.83083083      1.69286832
     -0.81081081      2.29603279
     -0.79079079      3.05441552
     -0.77077077      3.93547404
     -0.75075075      4.88675338
     -0.73073073      5.83664222
     -0.71071071      6.70046738
     -0.69069069      7.39135513
     -0.67067067      7.83381058
     -0.65065065      7.97689850
     -0.63063063      7.80369213
     -0.61061061      7.33446717
     -0.59059059      6.62274986
     -0.57057057      5.74525185
     -0.55055055      4.78829134
     -0.53053053      3.83400586
     -0.51051051      2.94934558
     -0.49049049      2.17971254
     -0.47047047      1.54765247
     -0.45045045      1.05571897
     -0.43043043      0.69186898
     -0.41041041      0.43561221
     -0.39039039      0.26349777
     -0.37037037      0.15312808
     -0.35035035      0.08549395
     -0.33033033      0.04585934
     -0.31031031      0.02363651
     -0.29029029      0.01171354
     -0.27027027      0.00560190
     -0.25025025      0.00263782
     -0.23023023      0.00135033
     -0.21021021      0.00102643
     -0.19019019      0.00146208
     -0.17017017      0.00287798
     -0.15015015      0.00598851
     -0.13013013      0.01222955
     -0.11011011      0.02416472
     -0.09009009      0.04609271
     -0.07007007      0.08486017
     -0.05005005      0.15083966
     -0.03003003      0.25895698
     -0.01001001      0.42955569
      0.01001001      0.68878916
      0.03003003      1.06816875
      0.05005005      1.60291441
      0.07007007      2.32889027
      0.09009009      3.27817668
      0.11011011      4.47370414
      0.13013013      5.92377537
      0.15015015      7.61760978
      0.17017017      9.52313083
      0.19019019     11.58798209
      0.21021021     13.74418647
      0.23023023     15.91604468
      0.25025025     18.02999847
      0.27027027     20.02451630
      0.29029029     21.85782844
      0.31031031     23.51167728
      0.33033033     24.99012430
      0.35035035     26.31366269
      0.37037037     27.51010147
      0.39039039     28.60457150
      0.41041041     29.61129758
      0.43043043     30.52938674
      0.45045045     31.34387943
      0.47047047     32.03193333
      0.49049049     32.57258477
      0.51051051     32.95741844
      0.53053053     33.19898690
      0.55055055     33.33415630
      0.57057057     33.42072640
      0.59059059     33.52745949
      0.61061061     33.71960742
      0.63063063     34.04357578
      0.65065065     34.51497428
      0.67067067     35.11367653
      0.69069069     35.78773247
      0.71071071     36.46552455
      0.73073073     37.07318183
      0.75075075     37.55272812
      0.77077077     37.87624468
      0.79079079     38.05252697
      0.81081081     38.12488812
      0.83083083     38.16118086
      0.85085085     38.23901068
      0.87087087     38.42998056
      0.89089089     38.78652898
      0.91091091     39.33377462
      0.93093093     40.06726599
      0.95095095     40.95615034
      0.97097097     41.95034222
      0.99099099     42.98986205
      1.01101101     44.01451407
      1.03103103     44.97230704
      1.05105105     45.82536300
      1.07107107     46.55248083
      1.09109109     47.14805087
      1.11111111     47.61766807
      1.13113113     47.97149049
      1.15115115     48.21697277
      1.17117117     48.35286810
      1.19119119     48.36619070
      1.21121121     48.23315399
      1.23123123     47.92410020
      1.25125125     47.41138756
      1.27127127     46.67840369
      1.29129129     45.72755261
      1.31131131     44.58529102
      1.33133133     43.30297257
      1.35135135     41.95317763
      1.37137137     40.62210917
      1.39139139     39.39932338
      1.41141141     38.36645247
      1.43143143     37.58668491
      1.45145145     37.09666575
      1.47147147     36.90221545
      1.49149149     36.97883166
      1.51151151     37.27729154
      1.53153153     37.73381281
      1.55155155     38.28327634
      1.57157157     38.87321036
      1.59159159     39.47588545
      1.61161161     40.09617813
      1.63163163     40.77380304
      1.65165165     41.57980111
      1.67167167     42.60835398
      1.69169169     43.96567339
      1.71171171     45.75773421
      1.73173173     48.07814849
      1.75175175     50.99689635
      1.77177177     54.55030992
      1.79179179     58.73279557
      1.81181181     63.49112846
      1.83183183     68.72242824
      1.85185185     74.27683140
      1.87187187     79.96534702
      1.89189189     85.57261626
      1.91191191     90.87360981
      1.93193193     95.65292166
      1.95195195     99.72524113
      1.97197197    102.95558037
      1.99199199    105.27763328
      2.01201201    106.70815209
      2.03203203    107.35465242
      2.05205205    107.41353332
      2.07207207    107.15628010
      2.09209209    106.90302719
      2.11211211    106.98522062
      2.13213213    107.70187062
      2.15215215    109.27613663
      2.17217217    111.81999302
      2.19219219    115.31402475
      2.21221221    119.60699298
      2.23223223    124.43615659
      2.25225225    129.46526011
      2.27227227    134.33355890
      2.29229229    138.70708817
      2.31231231    142.32309801
      2.33233233    145.02021875
      2.35235235    146.75008670
      2.37237237    147.57009930
      2.39239239    147.62077601
      2.41241241    147.09401447
      2.43243243    146.19973197
      2.45245245    145.13773170
      2.47247247    144.07935184
      2.49249249    143.16018541
      2.51251251    142.48183460
      2.53253253    142.11826899
      2.55255255    142.12164420
      2.57257257    142.52365880
      2.59259259    143.33129706
      2.61261261    144.51915242
      2.63263263    146.02316802
      2.65265265    147.74141304
      2.67267267    149.54587198
      2.69269269    151.30548444
      2.71271271    152.91604318
      2.73273273    154.32874954
      2.75275275    155.56783889
      2.77277277    156.72957353
      2.79279279    157.95976183
      2.81281281    159.41339124
      2.83283283    161.20588741
      2.85285285    163.36890818
      2.87287287    165.82318903
      2.89289289    168.37672814
      2.91291291    170.74974866
      2.93293293    172.62050203
      2.95295295    173.68037573
      2.97297297    173.68467654
      2.99299299    172.48744487
      3.01301301    170.05392221
      3.03303303    166.45096528
      3.05305305    161.82151233
      3.07307307    156.35235036
      3.09309309    150.24420697
      3.11311311    143.69019458
      3.13313313    136.86441098
      3.15315315    129.91882563
      3.17317317    122.98470910
      3.19319319    116.17508342
      3.21321321    109.58632885
      3.23323323    103.29901706
      3.25325325     97.37919649
      3.27327327     91.88125466
      3.29329329     86.85237833
      3.31331331     82.33729142
      3.33333333     78.38121508
      3.35335335     75.02934693
      3.37337337     72.32248940
      3.39339339     70.29014336
      3.41341341     68.94359714
      3.43343343     68.27167096
      3.45345345     68.24072991
      3.47347347     68.79883067
      3.49349349     69.88223548
      3.51351351     71.42177108
      3.53353353     73.34695843
      3.55355355     75.58722740
      3.57357357     78.07113896
      3.59359359     80.72555750
      3.61361361     83.47666181
      3.63363363     86.25363229
      3.65365365     88.99438109
      3.67367367     91.65156274
      3.69369369     94.19684689
      3.71371371     96.62209511
      3.73373373     98.93722991
      3.75375375    101.16559699
      3.77377377    103.33806717
      3.79379379    105.48699133
      3.81381381    107.64077995
      3.83383383    109.81978733
      3.85385385    112.03452903
      3.87387387    114.28777889
      3.89389389    116.58216583
      3.91391391    118.93394274
      3.93393393    121.39151595
      3.95395395    124.05466619
      3.97397397    127.08824867
      3.99399399    130.72367022
      4.01401401    135.24323415
      4.03403403    140.94627605
      4.05405405    148.10080408
      4.07407407    156.88859985
      4.09409409    167.35409877
      4.11411411    179.36719225
