#  aims_uuid : A391CB3C-1CEF-4591-A2B9-296226787F70                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -9.51951952       26.36726761        1.29763772       23.68501090        1.16600775        0.18207906        0.03653218
       -9.49949950       26.86218736        1.23059364       24.23083667        1.18103445        0.18152199        0.03820061
       -9.47947948       28.04135578        1.19055631       25.40517723        1.22007708        0.18459321        0.04095194
       -9.45945946       29.90521143        1.17499034       27.20917380        1.28433531        0.19185916        0.04485282
       -9.43943944       32.42997542        1.18069368       29.62097584        1.37452964        0.20386560        0.04991066
       -9.41941942       35.56777843        1.20391024       32.59623204        1.49049280        0.22107670        0.05606664
       -9.39939940       39.24676860        1.24046134       36.06855532        1.63076550        0.24379364        0.06319280
       -9.37937938       43.37004271        1.28584710       39.94882088        1.79223077        0.27205131        0.07109267
       -9.35935936       47.81321527        1.33531381       44.12304696        1.96984828        0.30550172        0.07950450
       -9.33933934       52.42169896        1.38392789       48.44978550        2.15657340        0.34330492        0.08810725
       -9.31931932       57.00983652        1.42671700       52.75898149        2.34354978        0.38405832        0.09652995
       -9.29929930       61.36443475        1.45892339       56.85471114        2.52063584        0.42579807        0.10436632
       -9.27927928       65.25472157        1.47636824       60.52379527        2.67726304        0.46609860        0.11119642
       -9.25925926       68.44930139        1.47586904       63.55099749        2.80354043        0.50227814        0.11661628
       -9.23923924       70.73868732        1.45561049       65.73967005        2.89143998        0.53169254        0.12027426
       -9.21921922       71.96005424        1.41536310       66.93485812        2.93584846        0.55207432        0.12191023
       -9.19919920       72.01963455        1.35647796       67.04463336        2.93527587        0.56185598        0.12139139
       -9.17917918       70.90812064        1.28164922       66.05525024        2.89207051        0.56041332        0.11873734
       -9.15915916       68.70561585        1.19450386       64.03671306        2.81209298        0.54817754        0.11412841
       -9.13913914       65.57475266        1.09912414       61.13723039        2.70391341        0.52659121        0.10789351
       -9.11911912       61.74295944        0.99961529       57.56726342        2.57768698        0.49791547        0.10047828
       -9.09909910       57.47685585        0.89979782       53.57582693        2.44390834        0.46492493        0.09239783
       -9.07907908       53.05293239        0.80304729       49.42291742        2.31224057        0.43054578        0.08418133
       -9.05905906       48.72887876        0.71224698       45.35224615        2.19057097        0.39749787        0.07631679
       -9.03903904       44.71932262        0.62978640       41.56795477        2.08438299        0.36799445        0.06920401
       -9.01901902       41.17863969        0.55753938       38.21796888        1.99647322        0.34353700        0.06312121
       -8.99899900       38.19222753        0.49678763       35.38541317        1.92699445        0.32482335        0.05820894
       -8.97897898       35.77643226        0.44810162       33.08831525        1.87377573        0.31176818        0.05447148
       -8.95895896       33.88630112        0.41122899       31.28680414        1.83285415        0.30361978        0.05179405
       -8.93893894       32.42954941        0.38505627       29.89622743        1.79914729        0.29914637        0.04997205
       -8.91891892       31.28459026        0.36769571       28.80409219        1.76719479        0.29685991        0.04874767
       -8.89889890       30.32019127        0.35671276       27.88848466        1.73189987        0.29524536        0.04784863
       -8.87887888       29.41429805        0.34946482       27.03563806        1.68920419        0.29296659        0.04702439
       -8.85885886       28.46979417        0.34348519       26.15457465        1.63663149        0.28902718        0.04607567
       -8.83883884       27.42542959        0.33682907       25.18721464        1.57363898        0.28287232        0.04487457
       -8.81881882       26.26081397        0.32830711       24.11298156        1.50172551        0.27442595        0.04337384
       -8.79879880       24.99519148        0.31756060       22.94769314        1.42426786        0.26406492        0.04160496
       -8.77877878       23.68061098        0.30497370       21.73733906        1.34609358        0.25253834        0.03966629
       -8.75875876       22.39095409        0.29145750       20.54810153        1.27284583        0.24084568        0.03770354
       -8.73873874       21.20891286        0.27816806       19.45452644        1.21024099        0.23009189        0.03588548
       -8.71871872       20.21325093        0.26622987       18.52795639        1.16334643        0.22133963        0.03437861
       -8.69869870       19.46843860        0.25652581       17.82710807        1.13600186        0.21547862        0.03332423
       -8.67867868       19.01805328        0.24959009       17.39204347        1.13047130        0.21312776        0.03282065
       -8.65865866       18.88235709        0.24561013       17.24190359        1.14735218        0.21457895        0.03291223
       -8.63863864       19.05947577        0.24451464       17.37588600        1.18570530        0.21978388        0.03358595
       -8.61861862       19.52888453        0.24610572       17.77630350        1.24332249        0.22837809        0.03477472
       -8.59859860       20.25564941        0.25018569       18.41232984        1.31703423        0.23973306        0.03636659
       -8.57857858       21.19411719        0.25663614       19.24325907        1.40297737        0.25302638        0.03821822
       -8.55855856       22.29037983        0.26542409       20.22067632        1.49678637        0.26732174        0.04017131
       -8.53853854       23.48363630        0.27653569       21.28965769        1.59371991        0.28165253        0.04207048
       -8.51851852       24.70726811        0.28986369       22.38974486        1.68877449        0.29510437        0.04378070
       -8.49849850       25.89079999        0.30509472       23.45675959        1.77685161        0.30689153        0.04520254
       -8.47847848       26.96379152        0.32164915       24.42640515        1.85303264        0.31642156        0.04628301
       -8.45845846       27.86209535        0.33871523       25.24003958        1.91297837        0.32334173        0.04702044
       -8.43843844       28.53597663        0.35539177       25.85214248        1.95341833        0.32756153        0.04746251
       -8.41841842       28.95860753        0.37091732       26.23810060        1.97264393        0.32924782        0.04769786
       -8.39839840       29.13278952        0.38492968       26.40033947        1.97088517        0.32879242        0.04784278
       -8.37837838       29.09372542        0.39768176       26.37081370        1.95044844        0.32675606        0.04802546
       -8.35835836       28.90639440        0.41014577       26.20855246        1.91552904        0.32379635        0.04837077
       -8.33833834       28.65743867        0.42396771       25.99220863        1.87168426        0.32059017        0.04898790
       -8.31831832       28.44305280        0.44127897       25.80900764        1.82504145        0.31776214        0.04996261
       -8.29829830       28.35563814        0.46441544       25.74264231        1.78139557        0.31583027        0.05135455
