# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -4.423566 eV
#    Energy (eV)      DOS 
      0.02917123     10.25203785
      0.04919125     13.28849802
      0.06921127     16.95137945
      0.08923129     21.31190670
      0.10925131     26.43621335
      0.12927133     32.37831107
      0.14929135     39.17209012
      0.16931137     46.82431154
      0.18933139     55.31080250
      0.20935141     64.57752305
      0.22937143     74.54689003
      0.24939145     85.12808216
      0.26941147     96.22854853
      0.28943149    107.76312094
      0.30945151    119.65729828
      0.32947153    131.84244018
      0.34949155    144.24250872
      0.36951157    156.75420391
      0.38953159    169.22438893
      0.40955161    181.43019780
      0.42957163    193.06786458
      0.44959165    203.75590221
      0.46961167    213.05666840
      0.48963169    220.51757047
      0.50965171    225.72935786
      0.52967173    228.39460408
      0.54969175    228.39542216
      0.56971177    225.84681854
      0.58973179    221.12203144
      0.60975181    214.83949327
      0.62977183    207.80763922
      0.64979185    200.93250276
      0.66981187    195.10178826
      0.68983189    191.06541290
      0.70985191    189.33435441
      0.72987193    190.11626526
      0.74989195    193.29855798
      0.76991197    198.47971321
      0.78993199    205.04016058
      0.80995201    212.23757561
      0.82997203    219.30901947
      0.84999205    225.56384178
      0.87001207    230.45544407
      0.89003209    233.62524444
      0.91005211    234.91714533
      0.93007213    234.36477000
      0.95009215    232.15660227
      0.97011217    228.58616098
      0.99013219    223.99564701
      1.01015221    218.72204055
      1.03017223    213.05408956
      1.05019225    207.20669429
      1.07021227    201.31582343
      1.09023229    195.45275218
      1.11025231    189.65204358
      1.13027233    183.94450211
      1.15029235    178.38534192
      1.17031237    173.06946354
      1.19033239    168.12961736
      1.21035241    163.71819081
      1.23037243    159.97788264
      1.25039245    157.00931272
      1.27041247    154.84400853
      1.29043249    153.42936937
      1.31045251    152.62893379
      1.33047253    152.23761603
      1.35049255    152.00846035
      1.37051257    151.68546695
      1.39053259    151.03637802
      1.41055261    149.87989710
      1.43057263    148.10338172
      1.45059265    145.66919885
      1.47061267    142.61018254
      1.49063269    139.01649066
      1.51065271    135.01725561
      1.53067273    130.76062694
      1.55069275    126.39525621
      1.57071277    122.05530628
      1.59073279    117.85004034
      1.61075281    113.85820176
      1.63077283    110.12680449
      1.65079285    106.67356591
      1.67081287    103.49196354
      1.69083289    100.55776867
      1.71085291     97.83593999
      1.73087293     95.28697596
      1.75089295     92.87219137
      1.77091297     90.55779348
      1.79093299     88.31795295
      1.81095301     86.13719272
      1.83097303     84.01233070
      1.85099305     81.95396160
      1.87101307     79.98715318
      1.89103309     78.15078001
      1.91105311     76.49483243
      1.93107313     75.07519751
      1.95109315     73.94584601
      1.97111317     73.14903369
      1.99113319     72.70490840
      2.01115321     72.60258344
      2.03117323     72.79502602
      2.05119325     73.19978379
      2.07121327     73.70655391
      2.09123329     74.19104481
      2.11125331     74.53290273
      2.13127333     74.63423202
      2.15129335     74.43493020
      2.17131337     73.92189482
      2.19133339     73.13091340
      2.21135341     72.14210010
      2.23137343     71.07131449
      2.25139345     70.06048743
      2.27141347     69.26903733
      2.29143349     68.86696129
      2.31145351     69.02845811
      2.33147353     69.92384070
      2.35149355     71.70749240
      2.37151357     74.50074595
      2.39153359     78.37044689
      2.41155361     83.30603328
      2.43157363     89.19963657
      2.45159365     95.83451941
      2.47161367    102.88680673
      2.49163369    109.94380389
      2.51165371    116.53933156
      2.53167373    122.20285436
      2.55169375    126.51550937
      2.57171377    129.16346450
      2.59173379    129.97833691
      2.61175381    128.95624061
      2.63177383    126.25124706
      2.65179385    122.14465511
      2.67181387    116.99692898
      2.69183389    111.19285389
      2.71185391    105.09126268
      2.73187393     98.98842418
      2.75189395     93.09969268
      2.77191397     87.55885056
      2.79193399     82.43041174
      2.81195401     77.72817039
      2.83197403     73.43374837
      2.85199405     69.51115899
      2.87201407     65.91625009
      2.89203409     62.60210482
      2.91205411     59.52236413
      2.93207413     56.63401125
      2.95209415     53.90002838
      2.97211417     51.29129687
      2.99213419     48.78674531
      3.01215421     46.37117944
      3.03217423     44.03114868
      3.05219425     41.75010775
      3.07221427     39.50458280
      3.09223429     37.26286994
      3.11225431     34.98708086
      3.13227433     32.63838041
      3.15229435     30.18434472
      3.17231437     27.60674704
      3.19233439     24.90788228
      3.21235441     22.11379858
      3.23237443     19.27345219
      3.25239445     16.45369968
      3.27241447     13.73098146
      3.29243449     11.18129843
      3.31245451      8.87043937
      3.33247453      6.84628699
      3.35249455      5.13446332
      3.37251457      3.73775139
      3.39253459      2.63889503
      3.41255461      1.80575816
      3.43257463      1.19755136
      3.45259465      0.77091637
      3.47261467      0.48500274
      3.49263469      0.30512343
      3.51265471      0.20498716
      3.53267473      0.16776755
      3.55269475      0.18633883
      3.57271477      0.26290101
      3.59273479      0.40800197
      3.61275481      0.63873769
      3.63277483      0.97578993
      3.65279485      1.43904294
      3.67281487      2.04185946
      3.69283489      2.78465172
      3.71285491      3.64900469
      3.73287493      4.59404719
      3.75289495      5.55675737
      3.77291497      6.45726368
      3.79293499      7.20900831
      3.81295501      7.73218228
      3.83297503      7.96761016
      3.85299505      7.88775601
      3.87301507      7.50202047
      3.89303509      6.85492014
      3.91305511      6.01763620
      3.93307513      5.07514938
      3.95309515      4.11217036
      3.97311517      3.20105204
      3.99313519      2.39394264
      4.01315521      1.72002256
      4.03317523      1.18728251
      4.05319525      0.78736137
      4.07321527      0.50164547
      4.09323529      0.30706783
      4.11325531      0.18060926
      4.13327533      0.10213066
      4.15329535      0.05566412
      4.17331537      0.02957175
      4.19333539      0.01605754
      4.21335541      0.01045699
      4.23337543      0.01060853
      4.25339545      0.01648947
      4.27341547      0.03020467
      4.29343549      0.05634861
      4.31345551      0.10270630
      4.33347553      0.18119462
      4.35349555      0.30886312
      4.37351557      0.50867390
      4.39353559      0.80968825
      4.41355561      1.24624384
      4.43357563      1.85575980
      4.45359565      2.67499635
      4.47361567      3.73492853
      4.49363569      5.05482460
      4.51365571      6.63654918
      4.53367573      8.46039735
      4.55369575     10.48376737
      4.57371577     12.64360577
      4.59373579     14.86282207
      4.61375581     17.05991034
      4.63377583     19.16007778
      4.65379585     21.10556037
      4.67381587     22.86274182
      4.69383589     24.42428401
      4.71385591     25.80562706
      4.73387593     27.03664198
      4.75389595     28.15052898
      4.77391597     29.17287009
      4.79393599     30.11380875
      4.81395601     30.96558458
      4.83397603     31.70625735
      4.85399605     32.30874964
      4.87401607     32.75276389
      4.89403609     33.03613024
      4.91405611     33.18204717
      4.93407613     33.23960204
      4.95409615     33.27673193
      4.97411617     33.36695387
      4.99413619     33.57313043
      5.01415621     33.93261948
      5.03417623     34.44799027
      5.05419625     35.08605757
      5.07421627     35.78569711
      5.09423629     36.47246124
      5.11425631     37.07617620
      5.13427633     37.54702819
      5.15429635     37.86628893
      5.17431637     38.04950749
      5.19433639     38.14210139
      5.21435641     38.20913336
      5.23437643     38.32215120
      5.25439645     38.54611706
      5.27441647     38.92882571
      5.29443649     39.49419491
      5.31445651     40.23981750
      5.33447653     41.13846303
      5.35449655     42.14285531
      5.37451657     43.19290217
      5.39453659     44.22442611
      5.41455661     45.17822896
      5.43457663     46.00806261
      5.45459665     46.68595704
      5.47461667     47.20359862
      5.49463669     47.56917600
      5.51465671     47.80023224
      5.53467673     47.91427162
      5.55469675     47.91974150
      5.57471677     47.81016738
      5.59473679     47.56350857
      5.61475681     47.14737653
      5.63477683     46.52903685
      5.65479685     45.68763830
      5.67481687     44.62534055
      5.69483689     43.37417784
      5.71485691     41.99653636
      5.73487693     40.57872733
      5.75489695     39.21886153
      5.77491697     38.01163392
      5.79493699     37.03337934
      5.81495701     36.33070441
      5.83497703     35.91516777
      5.85499705     35.76507798
      5.87501707     35.83384861
      5.89503709     36.06290401
      5.91505711     36.39624291
      5.93507713     36.79366409
      5.95509715     37.24032459
      5.97511717     37.75146578
      5.99513719     38.37237192
      6.01515721     39.17448817
      6.03517723     40.24887880
      6.05519725     41.69790553
      6.07521727     43.62547457
      6.09523729     46.12586519
      6.11525731     49.27131269
      6.13527733     53.09917405
      6.15529735     57.60033575
      6.17531737     62.71105373
      6.19533739     68.31027692
      6.21535741     74.22365436
      6.23537743     80.23418865
      6.25539745     86.09839301
      6.27541747     91.56625140
      6.29543749     96.40333304
      6.31545751    100.41375097
      6.33547753    103.46277110
      6.35549755    105.49741656
      6.37551757    106.56243624
      6.39553759    106.80802624
      6.41555761    106.48544093
      6.43557763    105.92767740
      6.45559765    105.51486082
      6.47561767    105.62731179
      6.49563769    106.59263482
      6.51565771    108.63552110
      6.53567773    111.83954778
      6.55569775    116.12878722
      6.57571777    121.27375055
      6.59573779    126.92175432
      6.61575781    132.64715095
      6.63577783    138.01298686
      6.65579785    142.63337634
      6.67581787    146.22571321
      6.69583789    148.64386134
      6.71585791    149.88728321
      6.73587793    150.08590781
      6.75589795    149.46538487
      6.77591797    148.30116511
      6.79593799    146.87170424
      6.81595801    145.42051198
      6.83597803    144.13380215
      6.85599805    143.13581517
      6.87601807    142.49871982
      6.89603809    142.25990629
      6.91605811    142.43786826
      6.93607813    143.03947172
      6.95609815    144.05585602
      6.97611817    145.44997824
      6.99613819    147.14363429
      7.01615821    149.01351873
      7.03617823    150.90343361
      7.05619825    152.65370890
      7.07621827    154.14143949
      7.09623829    155.31926177
      7.11625831    156.23864387
      7.13627834    157.04708164
      7.15629836    157.95621042
      7.17631838    159.18706596
      7.19633840    160.90635316
      7.21635842    163.17101336
      7.23637844    165.89652528
      7.25639846    168.85792058
      7.27641848    171.72355021
      7.29643850    174.11295679
      7.31645852    175.66429729
      7.33647854    176.09515370
      7.35649856    175.24343453
      7.37651858    173.08124577
      7.39653860    169.70203330
      7.41655862    165.28770971
      7.43657864    160.06616528
      7.45659866    154.26987997
      7.47661868    148.10382612
      7.49663870    141.72682597
      7.51665872    135.24655389
      7.53667874    128.72558839
      7.55669876    122.19470977
      7.57671878    115.66968433
      7.59673880    109.16838824
      7.61675882    102.72569914
      7.63677884     96.40390035
      7.65679886     90.29661589
      7.67681888     84.52495033
      7.69683890     79.22584508
      7.71685892     74.53457933
      7.73687894     70.56526943
      7.75689896     67.39433464
      7.77691898     65.05151205
      7.79693900     63.52096180
      7.81695902     62.75185608
      7.83697904     62.67471072
      7.85699906     63.21784316
      7.87701908     64.31854334
      7.89703910     65.92581499
      7.91705912     67.99499197
      7.93707914     70.47774695
      7.95709916     73.31266716
      7.97711918     76.42103247
      7.99713920     79.71001202
      8.01715922     83.08231596
      8.03717924     86.44878658
      8.05719926     89.73951361
      8.07721928     92.91002614
      8.09723930     95.94132187
      8.11725932     98.83484436
      8.13727934    101.60501507
      8.15729936    104.27214273
      8.17731938    106.85773134
      8.19733940    109.38307745
      8.21735942    111.87122835
      8.23737944    114.35207761
      8.25739946    116.87031667
      8.27741948    119.49563336
      8.29743950    122.33363500
      8.31745952    125.53465460
      8.33747954    129.29651515
      8.35749956    133.85725205
      8.37751958    139.47518984
      8.39753960    146.39649382
      8.41755962    154.81363693
      8.43757964    164.82111494
      8.45759966    176.37631186
      8.47761968    189.27321491
      8.49763970    203.13481316
      8.51765972    217.42703512
      8.53767974    231.49373521
      8.55769976    244.60922438
      8.57771978    256.04261784
      8.59773980    265.12699903
      8.61775982    271.32596060
      8.63777984    274.29023353
      8.65779986    273.89766595
      8.67781988    270.27078963
      8.69783990    263.76787487
      8.71785992    254.94604417
      8.73787994    244.49876860
      8.75789996    233.17447346
      8.77791998    221.68705775
      8.79794000    210.63166248
      8.81796002    200.41902470
      8.83798004    191.23893834
      8.85800006    183.05826917
      8.87802008    175.65283905
      8.89804010    168.66670081
      8.91806012    161.68801676
      8.93808014    154.32858549
      8.95810016    146.29418290
      8.97812018    137.43507566
      8.99814020    127.76987007
      9.01816022    117.48064668
      9.03818024    106.88231360
      9.05820026     96.37340315
      9.07822028     86.37829978
      9.09824030     77.29154723
      9.11826032     69.43333394
      9.13828034     63.02193947
      9.15830036     58.16474250
      9.17832038     54.86543965
      9.19834040     53.04236893
      9.21836042     52.55180395
      9.23838044     53.21075654
      9.25840046     54.81567244
      9.27842048     57.15565700
      9.29844050     60.02080434
      9.31846052     63.20737777
      9.33848054     66.52189880
      9.35850056     69.78580233
      9.37852058     72.84148622
      9.39854060     75.55960898
      9.41856062     77.84662498
      9.43858064     79.65100358
      9.45860066     80.96650606
      9.47862068     81.83131909
      9.49864070     82.32262444
      9.51866072     82.54704815
      9.53868074     82.62809240
      9.55870076     82.69196990
      9.57872078     82.85330737
      9.59874080     83.20217845
      9.61876082     83.79403441
      9.63878084     84.64426900
      9.65880086     85.72908353
      9.67882088     86.99363197
      9.69884090     88.36694977
      9.71886092     89.78114787
      9.73888094     91.19045528
      9.75890096     92.58477758
      9.77892098     93.99315451
      9.79894100     95.47493913
      9.81896102     97.10007265
      9.83898104     98.92335018
      9.85900106    100.95980182
      9.87902108    103.16837781
      9.89904110    105.44890906
      9.91906112    107.65352850
      9.93908114    109.60966327
      9.95910116    111.14868651
      9.97912118    112.13325366
      9.99914120    112.47738460
     10.01916122    112.15589823
     10.03918124    111.20283795
     10.05920126    109.70104870
     10.07922128    107.76646653
     10.09924130    105.53087715
     10.11926132    103.12621456
     10.13928134    100.67238080
     10.15930136     98.26945879
     10.17932138     95.99426126
     10.19934140     93.90046567
     10.21936142     92.02115839
     10.23938144     90.37250678
     10.25940146     88.95754231
     10.27942148     87.76960199
     10.29944150     86.79560991
     10.31946152     86.01975783
     10.33948154     85.42802020
     10.35950156     85.01331635
     10.37952158     84.78030892
     10.39954160     84.74826180
     10.41956162     84.95045273
     10.43958164     85.42943613
     10.45960166     86.22872127
     10.47962168     87.38268024
     10.49964170     88.90724089
     10.51966172     90.79387808
     10.53968174     93.00862735
     10.55970176     95.49660596
     10.57972178     98.19124232
     10.59974180    101.02642776
     10.61976182    103.94927608
     10.63978184    106.93107161
     10.65980186    109.97416346
     10.67982188    113.11290696
     10.69984190    116.40728806
     10.71986192    119.92876514
     10.73988194    123.73931511
     10.75990196    127.86666932
     10.77992198    132.28088015
     10.79994200    136.87888910
     10.81996202    141.48373218
     10.83998204    145.86275341
     10.86000206    149.76475121
     10.88002208    152.97033791
     10.90004210    155.34468382
     10.92006212    156.87916541
     10.94008214    157.70958072
     10.96010216    158.10366621
     10.98012218    158.41836994
     11.00014220    159.03538199
     11.02016222    160.28923745
     11.04018224    162.40403143
     11.06020226    165.45195076
     11.08022228    169.34050113
     11.10024230    173.82767175
     11.12026232    178.55779076
     11.14028234    183.10734533
     11.16030236    187.03023030
     11.18032238    189.89510395
     11.20034240    191.31219511
     11.22036242    190.95118666
     11.24038244    188.55427220
     11.26040246    183.94856054
     11.28042248    177.06002085
     11.30044250    167.92812409
     11.32046252    156.71750598
     11.34048254    143.72144720
     11.36050256    129.35234888
     11.38052258    114.11665807
     11.40054260     98.57524206
     11.42056262     83.29397684
     11.44058264     68.79214256
     11.46060266     55.49720128
     11.48062268     43.71333027
     11.50064270     33.60804789
     11.52066272     25.21732882
     11.54068274     18.46592202
     11.56070276     13.19713915
     11.58072278      9.20564992
     11.60074280      6.26768626
     11.62076282      4.16494613
     11.64078284      2.70066247
     11.66080286      1.70814024
     11.68082288      1.05322466
     11.70084290      0.63261106
     11.72086292      0.36980977
     11.74088294      0.21018625
     11.76090296      0.11602301
     11.78092298      0.06213245
     11.80094300      0.03224459
     11.82096302      0.01619987
     11.84098304      0.00787168
     11.86100306      0.00369613
     11.88102308      0.00167578
     11.90104310      0.00073313
     11.92106312      0.00030930
     11.94108314      0.00012578
     11.96110316      0.00004928
     11.98112318      0.00001859
     12.00114320      0.00000676
     12.02116322      0.00000236
     12.04118324      0.00000079
     12.06120326      0.00000026
     12.08122328      0.00000008
     12.10124330      0.00000002
     12.12126332      0.00000001
     12.14128334      0.00000000
     12.16130336      0.00000000
     12.18132338      0.00000000
     12.20134340      0.00000000
     12.22136342      0.00000000
     12.24138344      0.00000000
     12.26140346      0.00000000
     12.28142348      0.00000000
     12.30144350      0.00000000
     12.32146352      0.00000000
     12.34148354      0.00000000
     12.36150356      0.00000000
     12.38152358      0.00000000
     12.40154360      0.00000000
     12.42156362      0.00000000
     12.44158364      0.00000000
     12.46160366      0.00000000
     12.48162368      0.00000000
     12.50164370      0.00000000
     12.52166372      0.00000000
     12.54168374      0.00000000
     12.56170376      0.00000000
     12.58172378      0.00000000
     12.60174380      0.00000000
     12.62176382      0.00000000
     12.64178384      0.00000000
     12.66180386      0.00000000
     12.68182388      0.00000000
     12.70184390      0.00000000
     12.72186392      0.00000000
     12.74188394      0.00000000
     12.76190396      0.00000000
     12.78192398      0.00000000
     12.80194400      0.00000000
     12.82196402      0.00000000
     12.84198404      0.00000000
     12.86200406      0.00000000
     12.88202408      0.00000000
     12.90204410      0.00000000
     12.92206412      0.00000000
     12.94208414      0.00000000
     12.96210416      0.00000000
     12.98212418      0.00000000
     13.00214420      0.00000000
     13.02216422      0.00000000
     13.04218424      0.00000000
     13.06220426      0.00000000
     13.08222428      0.00000000
     13.10224430      0.00000000
     13.12226432      0.00000000
     13.14228434      0.00000000
     13.16230436      0.00000000
     13.18232438      0.00000000
     13.20234440      0.00000000
     13.22236442      0.00000000
     13.24238444      0.00000000
     13.26240446      0.00000000
     13.28242448      0.00000000
     13.30244450      0.00000000
     13.32246452      0.00000000
     13.34248454      0.00000000
     13.36250456      0.00000000
     13.38252458      0.00000000
     13.40254460      0.00000000
     13.42256462      0.00000000
     13.44258464      0.00000000
     13.46260466      0.00000000
     13.48262468      0.00000000
     13.50264470      0.00000000
     13.52266472      0.00000000
     13.54268474      0.00000000
     13.56270476      0.00000000
     13.58272478      0.00000000
     13.60274480      0.00000000
     13.62276482      0.00000000
     13.64278484      0.00000000
     13.66280486      0.00000000
     13.68282488      0.00000000
     13.70284490      0.00000000
     13.72286492      0.00000000
     13.74288494      0.00000000
     13.76290496      0.00000000
     13.78292498      0.00000000
     13.80294500      0.00000000
     13.82296502      0.00000000
     13.84298504      0.00000000
     13.86300506      0.00000000
     13.88302508      0.00000000
     13.90304510      0.00000000
     13.92306512      0.00000000
     13.94308514      0.00000000
     13.96310516      0.00000000
     13.98312518      0.00000000
     14.00314520      0.00000000
     14.02316522      0.00000000
     14.04318524      0.00000000
     14.06320526      0.00000000
     14.08322528      0.00000000
     14.10324530      0.00000000
     14.12326532      0.00000000
     14.14328534      0.00000000
     14.16330536      0.00000000
     14.18332538      0.00000000
     14.20334540      0.00000000
     14.22336542      0.00000000
     14.24338544      0.00000000
     14.26340546      0.00000000
     14.28342548      0.00000000
     14.30344550      0.00000000
     14.32346552      0.00000000
     14.34348554      0.00000000
     14.36350556      0.00000000
     14.38352558      0.00000000
     14.40354560      0.00000000
     14.42356562      0.00000000
