# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
     -2.79279279    110.12680449
     -2.77277277    106.67356591
     -2.75275275    103.49196354
     -2.73273273    100.55776867
     -2.71271271     97.83593999
     -2.69269269     95.28697596
     -2.67267267     92.87219137
     -2.65265265     90.55779348
     -2.63263263     88.31795295
     -2.61261261     86.13719272
     -2.59259259     84.01233070
     -2.57257257     81.95396160
     -2.55255255     79.98715318
     -2.53253253     78.15078001
     -2.51251251     76.49483243
     -2.49249249     75.07519751
     -2.47247247     73.94584601
     -2.45245245     73.14903369
     -2.43243243     72.70490840
     -2.41241241     72.60258344
     -2.39239239     72.79502602
     -2.37237237     73.19978379
     -2.35235235     73.70655391
     -2.33233233     74.19104481
     -2.31231231     74.53290273
     -2.29229229     74.63423202
     -2.27227227     74.43493020
     -2.25225225     73.92189482
     -2.23223223     73.13091340
     -2.21221221     72.14210010
     -2.19219219     71.07131449
     -2.17217217     70.06048743
     -2.15215215     69.26903733
     -2.13213213     68.86696129
     -2.11211211     69.02845811
     -2.09209209     69.92384070
     -2.07207207     71.70749240
     -2.05205205     74.50074595
     -2.03203203     78.37044689
     -2.01201201     83.30603328
     -1.99199199     89.19963657
     -1.97197197     95.83451941
     -1.95195195    102.88680673
     -1.93193193    109.94380389
     -1.91191191    116.53933156
     -1.89189189    122.20285436
     -1.87187187    126.51550937
     -1.85185185    129.16346450
     -1.83183183    129.97833691
     -1.81181181    128.95624061
     -1.79179179    126.25124706
     -1.77177177    122.14465511
     -1.75175175    116.99692898
     -1.73173173    111.19285389
     -1.71171171    105.09126268
     -1.69169169     98.98842418
     -1.67167167     93.09969268
     -1.65165165     87.55885056
     -1.63163163     82.43041174
     -1.61161161     77.72817039
     -1.59159159     73.43374837
     -1.57157157     69.51115899
     -1.55155155     65.91625009
     -1.53153153     62.60210482
     -1.51151151     59.52236413
     -1.49149149     56.63401125
     -1.47147147     53.90002838
     -1.45145145     51.29129687
     -1.43143143     48.78674531
     -1.41141141     46.37117944
     -1.39139139     44.03114868
     -1.37137137     41.75010775
     -1.35135135     39.50458280
     -1.33133133     37.26286994
     -1.31131131     34.98708086
     -1.29129129     32.63838041
     -1.27127127     30.18434472
     -1.25125125     27.60674704
     -1.23123123     24.90788228
     -1.21121121     22.11379858
     -1.19119119     19.27345219
     -1.17117117     16.45369968
     -1.15115115     13.73098146
     -1.13113113     11.18129843
     -1.11111111      8.87043937
     -1.09109109      6.84628699
     -1.07107107      5.13446332
     -1.05105105      3.73775139
     -1.03103103      2.63889503
     -1.01101101      1.80575816
     -0.99099099      1.19755136
     -0.97097097      0.77091637
     -0.95095095      0.48500274
     -0.93093093      0.30512343
     -0.91091091      0.20498716
     -0.89089089      0.16776755
     -0.87087087      0.18633883
