# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -5.961147 eV
#    Energy (eV)      DOS 
      2.44763358    211.14586082
      2.46765360    218.69585626
      2.48767362    225.56575051
      2.50769364    231.11261526
      2.52771366    234.88954718
      2.54773368    236.67150459
      2.56775370    236.44893734
      2.58777372    234.39438676
      2.60779374    230.81002047
      2.62781376    226.06574783
      2.64783378    220.53818346
      2.66785380    214.56012906
      2.68787382    208.38819491
      2.70789384    202.19264615
      2.72791386    196.06893568
      2.74793388    190.06558666
      2.76795390    184.21934261
      2.78797392    178.58696654
      2.80799394    173.26434999
      2.82801396    168.38743496
      2.84803398    164.11474187
      2.86805400    160.59643877
      2.88807402    157.93838151
      2.90809404    156.17054616
      2.92811406    155.22777837
      2.94813408    154.94753897
      2.96815410    155.08538418
      2.98817412    155.34523856
      3.00819414    155.41873702
      3.02821416    155.02637088
      3.04823418    153.95303010
      3.06825420    152.07182851
      3.08827422    149.35266294
      3.10829424    145.85530088
      3.12831426    141.71009346
      3.14833428    137.09173788
      3.16835430    132.19219021
      3.18837432    127.19775716
      3.20839434    122.27312331
      3.22841436    117.55254561
      3.24843438    113.13658792
      3.26845440    109.09207272
      3.28847442    105.45333911
      3.30849444    102.22393199
      3.32851446     99.37889700
      3.34853448     96.86845843
      3.36855450     94.62383949
      3.38857452     92.56544714
      3.40859454     90.61285652
      3.42861456     88.69531032
      3.44863458     86.76106674
      3.46865460     84.78402854
      3.48867462     82.76663976
      3.50869464     80.73884385
      3.52871466     78.75365484
      3.54873468     76.88032667
      3.56875470     75.19610581
      3.58877472     73.77724110
      3.60879474     72.68959321
      3.62881476     71.97913676
      3.64883478     71.66300486
      3.66885480     71.72234505
      3.68887482     72.09876370
      3.70889484     72.69612162
      3.72891486     73.38868021
      3.74893488     74.03520422
      3.76895490     74.49706116
      3.78897492     74.65723163
      3.80899494     74.43693698
      3.82901496     73.80740439
      3.84903498     72.79577112
      3.86905500     71.48562813
      3.88907502     70.01357402
      3.90909504     68.56307132
      3.92911506     67.35602433
      3.94913508     66.64137338
      3.96915510     66.67928789
      3.98917512     67.71970740
      4.00919514     69.97511429
      4.02921516     73.58923279
      4.04923518     78.60532396
      4.06925520     84.93934009
      4.08927522     92.36395830
      4.10929524    100.50910463
      4.12931526    108.88281544
      4.14933528    116.91317777
      4.16935530    124.00798185
      4.18937532    129.62436848
      4.20939534    133.33728773
      4.22941536    134.89421153
      4.24943538    134.24510652
      4.26945540    131.54121954
      4.28947542    127.10281317
      4.30949544    121.36286929
      4.32951546    114.79895688
      4.34953548    107.86738962
      4.36955550    100.95196175
      4.38957552     94.33466367
      4.40959554     88.18952633
      4.42961556     82.59514356
      4.44963558     77.55808228
      4.46965560     73.03895866
      4.48967562     68.97498502
      4.50969564     65.29603748
      4.52971566     61.93432201
      4.54973568     58.82949252
      4.56975570     55.93131520
      4.58977572     53.20111837
      4.60979574     50.61213365
      4.62981576     48.14816496
      4.64983578     45.80014056
      4.66985580     43.56084188
      4.68987582     41.41897727
      4.70989584     39.35427953
      4.72991586     37.33519318
      4.74993588     35.32004308
      4.76995590     33.26163257
      4.78997592     31.11434963
      4.80999594     28.84229953
      4.83001596     26.42680269
      4.85003598     23.87174642
      4.87005600     21.20566981
      4.89007602     18.48001886
      4.91009604     15.76367868
      4.93011606     13.13459162
      4.95013608     10.66987544
      4.97015610      8.43620228
      4.99017612      6.48215709
      5.01019614      4.83383988
      5.03021616      3.49422180
      5.05023618      2.44592971
      5.07025620      1.65645986
      5.09027622      1.08448024
      5.11029624      0.68591873
      5.13031626      0.41887163
      5.15033628      0.24684746
      5.17035630      0.14032283
      5.19037632      0.07691633
      5.21039634      0.04064062
      5.23041636      0.02069347
      5.25043638      0.01015159
      5.27045640      0.00479702
      5.29047642      0.00218307
      5.31049644      0.00095665
      5.33051646      0.00040361
      5.35053648      0.00016393
      5.37055650      0.00006409
      5.39057652      0.00002411
      5.41059654      0.00000873
      5.43061656      0.00000304
      5.45063658      0.00000102
      5.47065660      0.00000033
      5.49067662      0.00000010
      5.51069664      0.00000003
      5.53071666      0.00000001
      5.55073668      0.00000000
      5.57075670      0.00000001
      5.59077672      0.00000003
      5.61079674      0.00000009
