#  aims_uuid : C32737CD-BA41-4EDD-A1E4-9489DAF4AB0A                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -5.961147 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -1.51633038       40.82763025        1.05372940       38.38118691        1.07720887        0.27128559        0.04421947
       -1.49631036       39.99817428        1.03050920       37.68988042        0.98181301        0.25366469        0.04230696
       -1.47629034       39.60927319        1.02145672       37.41185876        0.89642704        0.23856606        0.04096462
       -1.45627032       39.55649987        1.02126436       37.44581769        0.82328156        0.22609020        0.04004606
       -1.43625030       39.71840070        1.02425230       37.67485312        0.76370093        0.21620288        0.03939146
       -1.41623028       39.97702172        1.02520429       37.98605633        0.71815163        0.20875828        0.03885119
       -1.39621026       40.23594920        1.02005173       38.28774169        0.68633225        0.20351841        0.03830511
       -1.37619024       40.43390387        1.00632705       38.52239672        0.66732500        0.20017860        0.03767649
       -1.35617022       40.55223272        0.98334736       38.67373249        0.65980846        0.19840501        0.03693940
       -1.33615020       40.61501905        0.95212775       38.76658895        0.66230110        0.19788191        0.03611934
       -1.31613018       40.68127495        0.91505826       38.85918728        0.67338330        0.19835904        0.03528708
       -1.29611016       40.82993023        0.87540679       39.02844155        0.69184761        0.19968779        0.03454649
       -1.27609014       41.13992850        0.83673062       39.35058540        0.71675441        0.20183989        0.03401818
       -1.25607012       41.66921893        0.80228954       39.88078890        0.74740861        0.20490986        0.03382202
       -1.23605010       42.43718823        0.77455134       40.63616161        0.78330353        0.20910991        0.03406185
       -1.21603008       43.41465072        0.75486360       41.58612266        0.82408293        0.21476610        0.03481544
       -1.19601006       44.52384177        0.74333639       42.65250687        0.86954831        0.22231868        0.03613152
       -1.17599004       45.64837951        0.73894189       43.71938399        0.91969944        0.23232056        0.03803363
       -1.15597002       46.65067470        0.73979826       44.65016221        0.97476408        0.24542094        0.04052921
       -1.13595000       47.39262771        0.74357453       45.30794118        1.03516790        0.26232292        0.04362118
       -1.11592998       47.75517720        0.74793718       45.57478183        1.10142446        0.28371433        0.04731940
       -1.09590996       47.65332033        0.75096022       45.36655128        1.17397330        0.31018522        0.05165030
       -1.07588994       47.04503425        0.75143480       44.64174508        1.25303445        0.34215655        0.05666337
       -1.05586992       45.93426735        0.74903674       43.40440099        1.33855307        0.37984300        0.06243355
       -1.03584990       44.36915534        0.74433310       41.70223827        1.43026792        0.42325828        0.06905776
       -1.01582988       42.43664389        0.73863023       39.62125722        1.52786547        0.47224799        0.07664297
       -0.99580986       40.25409461        0.73368469       37.27749729        1.63111467        0.52651476        0.08528321
