#  aims_uuid : C32737CD-BA41-4EDD-A1E4-9489DAF4AB0A                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -8.29829830       28.54754104        0.39421969       25.83403815        1.94400653        0.32657639        0.04870028
       -8.27827828       28.22668310        0.41029671       25.55466185        1.88856501        0.32341384        0.04974568
       -8.25825826       28.00147963        0.43107216       25.36440877        1.83410266        0.32075070        0.05114535
       -8.23823824       27.96560872        0.45907814       25.34803801        1.78660060        0.31897311        0.05291886
       -8.21821822       28.18930896        0.49654487       25.56902614        1.75024686        0.31840424        0.05508685
       -8.19819820       28.71743707        0.54525948       26.06807239        1.72710542        0.31932167        0.05767811
       -8.17817818       29.57382920        0.60656288       26.86731720        1.71725169        0.32196840        0.06072903
       -8.15815816       30.76974802        0.68145733       27.97818859        1.71927669        0.32655038        0.06427502
       -8.13813814       32.31303203        0.77076384       29.40975364        1.73095976        0.33321833        0.06833647
       -8.11811812       34.21440321        0.87524889       31.17433577        1.74987916        0.34203616        0.07290323
       -8.09809810       36.48822276        0.99563803       33.28794078        1.77377960        0.35294279        0.07792156
       -8.07807808       39.14656242        1.13245041       35.76448552        1.80062389        0.36571579        0.08328680
       -8.05805806       42.18740856        1.28562854       38.60460740        1.82838387        0.37994602        0.08884273
       -8.03803804       45.57972698        1.45399907       41.78158207        1.85472700        0.39503126        0.09438758
       -8.01801802       49.24957395        1.63467621       45.22822081        1.87679557        0.41019574        0.09968561
       -7.99799800       53.07204651        1.82258644       48.82919196        1.89124352        0.42454081        0.10448378
       -7.97797798       56.87329973        2.01032394       52.42271068        1.89460343        0.43712887        0.10853281
       -7.95795796       60.44499464        2.18851366       55.81383702        1.88393458        0.44709688        0.11161251
       -7.93793794       63.57058579        2.34675337       58.79889207        1.85759379        0.45378731        0.11355925
       -7.91791792       66.05942153        2.47504636       61.19730008        1.81590822        0.45687461        0.11429226
       -7.89789790       67.78164662        2.56546472       62.88435528        1.76153568        0.45645824        0.11383271
       -7.87787788       68.69536954        2.61365839       63.81693931        1.69936934        0.45309288        0.11230962
       -7.85785786       68.85822929        2.61979990       64.04478876        1.63595801        0.44773489        0.10994772
       -7.83783784       68.41853578        2.58865320       63.70271040        1.57853480        0.44160122        0.10703617
       -7.81781782       67.58600884        2.52866399       62.98366345        1.53384098        0.43595850        0.10388192
       -7.79779780       66.58759743        2.45023363       62.09775149        1.50697545        0.43188046        0.10075639
       -7.77777778       65.61836238        2.36357882       61.22642294        1.50048952        0.43002438        0.09784672
       -7.75775776       64.79949212        2.27671636       60.48318252        1.51389156        0.43047807        0.09522361
       -7.73773774       64.15431782        2.19409319       59.89102853        1.54364565        0.43271661        0.09283384
       -7.71771772       63.60878758        2.11620558       59.38271714        1.58366000        0.43568420        0.09052065
       -7.69769770       63.01638001        2.04026891       58.82387758        1.62617828        0.43798783        0.08806742
       -7.67767768       62.20079184        1.96169986       58.05275575        1.66291966        0.43816178        0.08525480
       -7.65765766       61.00498693        1.87595503       56.92589896        1.68627085        0.43494485        0.08191724
       -7.63763764       59.33383623        1.78019891       55.35781856        1.69032440        0.42750867        0.07798569
       -7.61761762       57.17995843        1.67436640       53.34490698        1.67158885        0.41558947        0.07350674
       -7.59759760       54.62756707        1.56139589       50.96876831        1.62926649        0.39950104        0.06863534
       -7.57757758       51.83532328        1.44665953       48.37993248        1.56508887        0.38003782        0.06360458
       -7.55755756       49.00439462        1.33682432       45.76779032        1.48279563        0.35830284        0.05868151
       -7.53753754       46.34070484        1.23848630       43.32517870        1.38740972        0.33550997        0.05412016
       -7.51751752       44.02030388        1.15691789       41.21597319        1.28448296        0.31280801        0.05012182
       -7.49749750       42.16445899        1.09518068       39.55185340        1.17945572        0.29115962        0.04680958
