#  aims_uuid : C32737CD-BA41-4EDD-A1E4-9489DAF4AB0A                                
# Angular momentum resolved density for species Moas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -5.961147 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -2.71753158       13.79801930        0.10535029        0.50950017       12.90497145        0.23888900        0.03930839
       -2.69751156       13.06255300        0.09563839        0.49663190       12.20786205        0.22496196        0.03745870
       -2.67749154       12.58377105        0.08796954        0.50837198       11.73758371        0.21341206        0.03643375
       -2.65747152       12.40824100        0.08253559        0.54217147       11.54181365        0.20538385        0.03633645
       -2.63745150       12.54925282        0.07942107        0.59552557       11.63545273        0.20168452        0.03716892
       -2.61743148       12.98557390        0.07867183        0.66670125       11.99863165        0.20274057        0.03882860
       -2.59741146       13.66489418        0.08035535        0.75522906       12.57959497        0.20859462        0.04112018
       -2.57739144       14.51134992        0.08458506        0.86190457       13.30214938        0.21892881        0.04378211
       -2.55737142       15.43596373        0.09148885        0.98816241       14.07668680        0.23310172        0.04652395
       -2.53735140       16.34844654        0.10111979        1.13488367       14.81318154        0.25019298        0.04906856
       -2.51733138       17.16861963        0.11332986        1.30091876       15.43412088        0.26905806        0.05119208
       -2.49731136       17.83577231        0.12764739        1.48177687       15.88519139        0.28840209        0.05275457
       -2.47729134       18.31460108        0.14320790        1.66897761       16.14181830        0.30688176        0.05371552
       -2.45727132       18.59696412        0.15877999        1.85044168       16.21037422        0.32323700        0.05413124
       -2.43725130       18.69944494        0.17290362        2.01202883       16.12393614        0.33644130        0.05413505
       -2.41723128       18.65750183        0.18412328        2.13998266       15.93364536        0.34584584        0.05390470
       -2.39721126       18.51760247        0.19126385        2.22372323       15.69770614        0.35128434        0.05362492
       -2.37719124       18.32905059        0.19367656        2.25825280       15.47056030        0.35310701        0.05345393
       -2.35717122       18.13712634        0.19138290        2.24548313       15.29463250        0.35212617        0.05350165
       -2.33715120       17.97870990        0.18506948        2.19406030       15.19627766        0.34947797        0.05382449
       -2.31713118       17.88085734        0.17592861        2.11768130       15.18638172        0.34642896        0.05443675
       -2.29711116       17.86202741        0.16538492        2.03233427       15.26480058        0.34417338        0.05533428
       -2.27709114       17.93500775        0.15478227        1.95320810       15.42682467        0.34367011        0.05652260
       -2.25707112       18.11022202        0.14511643        1.89210116       15.66940720        0.34555630        0.05804093
       -2.23705110       18.39810694        0.13688289        1.85598515       15.99511344        0.35015078        0.05997468
       -2.21703108       18.80962926        0.13007292        1.84700801       16.41256211        0.35753319        0.06245303
       -2.19701106       19.35465732        0.12430525        1.86377126       16.93328535        0.36766315        0.06563231
       -2.17699104       20.03861776        0.11904197        1.90333842       17.56607304        0.38049441        0.06966993
       -2.15697102       20.85843045        0.11381596        1.96323790       18.31063736        0.39604389        0.07469534
       -2.13695100       21.79895042        0.10840054        2.04276992       19.15260392        0.41439211        0.08078393
       -2.11693098       22.83099732        0.10287532        2.14318967       20.06138130        0.43561351        0.08793752
       -2.09691096       23.91160776        0.09757888        2.26672877       20.99157088        0.45965711        0.09607212
       -2.07689094       24.98659372        0.09297460        2.41481223       21.88758184        0.48621312        0.10501194
       -2.05687092       25.99503355        0.08948122        2.58610629       22.69034901        0.51460832        0.11448871
       -2.03685090       26.87507891        0.08732666        2.77511102       23.34472438        0.54376922        0.12414763
       -2.01683088       27.57041689        0.08647206        2.97186728       23.80623524        0.57227926        0.13356305
       -1.99681086       28.03676369        0.08662791        3.16302331       24.04630840        0.59853582        0.14226824
       -1.97679084       28.24775060        0.08735427        3.33409871       24.05550894        0.62098763        0.14980104
       -1.95677082       28.19944506        0.08821205        3.47241383       23.84464755        0.63840941        0.15576221
       -1.93675080       27.91260479        0.08891855        3.56992935       23.44372639        0.65015341        0.15987709
       -1.91673078       27.43175725        0.08946181        3.62522825       22.89870797        0.65631349        0.16204572
       -1.89671076       26.82049088        0.09014154        3.64407187       22.26616162        0.65774977        0.16236608
       -1.87669074       26.15299206        0.09152531        3.63831575       21.60608250        0.65594959        0.16111891
       -1.85667072       25.50275615        0.09433004        3.62338188       20.97359247        0.65273922        0.15871253
       -1.83665070       24.93029948        0.09925563        3.61484662       20.41070002        0.64990013        0.15559708
       -1.81663068       24.47229846        0.10680711        3.62492835       19.93962122        0.64877362        0.15216817
       -1.79661066       24.13462741        0.11714249        3.65969483       19.55915698        0.64994822        0.14868489
       -1.77659064       23.89114590        0.12997813        3.71764823       19.24518432        0.65311046        0.14522475
       -1.75657062       23.68888310        0.14457233        3.79002254       18.95549725        0.65710247        0.14168852
       -1.73655060       23.45876244        0.15979365        3.86271922       18.63821734        0.66017837        0.13785386
       -1.71653058       23.12961695        0.17426448        3.91941295       18.24207735        0.66039961        0.13346255
       -1.69651056       22.64238344        0.18655525        3.94508211       17.72635722        0.65607252        0.12831634
       -1.67649054       21.96131822        0.19539330        3.92913644       17.06831130        0.64612226        0.12235493
       -1.65647052       21.07988559        0.19984645        3.86744864       16.26657726        0.63031746        0.11569577
       -1.63645050       20.02039566        0.19944616        3.76290737       15.34011119        0.60930381        0.10862713
       -1.61643048       18.82807153        0.19422914        3.62450023       14.32332591        0.58445682        0.10155942
       -1.59641046       17.56152261        0.18469574        3.46528986       13.25897916        0.55760806        0.09494979
       -1.57639044       16.28222970        0.17170193        3.29986441       12.19072157        0.53072185        0.08921994
       -1.55637042       15.04548709        0.15631489        3.14187888       11.15700965        0.50559771        0.08468595
       -1.53635040       13.89444005        0.13966487        3.00217122       10.18743934        0.48365170        0.08151292
       -1.51633038       12.85773636        0.12281943        2.88770490        9.30171278        0.46579927        0.07969998
       -1.49631036       11.95026970        0.10669426        2.80134540        8.51070143        0.45243455        0.07909407
       -1.47629034       11.17584167        0.09200161        2.74229934        7.81863028        0.44348451        0.07942593
       -1.45627032       10.53044082        0.07922959        2.70696745        7.22537129        0.43851295        0.08035955
       -1.43625030       10.00516172        0.06864325        2.68998029        6.72813877        0.43685360        0.08154582
       -1.41623028        9.58834198        0.06030105        2.68525608        6.32235454        0.43775777        0.08267254
       -1.39621026        9.26701072        0.05408442        2.68698983        6.00188816        0.44054355        0.08350476
       -1.37619024        9.02801239        0.04974031        2.69051624        5.75911571        0.44472891        0.08391123
       -1.35617022        8.85913669        0.04693588        2.69297800        5.58522382        0.45012436        0.08387462
       -1.33615020        8.75034317        0.04532120        2.69370229        5.47097659        0.45685829        0.08348480
       -1.31613018        8.69490403        0.04459234        2.69418225        5.40789799        0.46531568        0.08291578
       -1.29611016        8.69017387        0.04454614        2.69760691        5.38964060        0.47599090        0.08238933
       -1.27609014        8.73779760        0.04511937        2.70798612        5.41328027        0.48928170        0.08213014
       -1.25607012        8.84341406        0.04640817        2.72904036        5.48036983        0.50527635        0.08231935
       -1.23605010        9.01613910        0.04866680        2.76311754        5.59770380        0.52359617        0.08305479
       -1.21603008        9.26816119        0.05228623        2.81041043        5.77779300        0.54334635        0.08432517
       -1.19601006        9.61460736        0.05775274        2.86866524        6.03898746        0.56319814        0.08600378
       -1.17599004       10.07353482        0.06558598        2.93342240        6.40507760        0.58158606        0.08786278
       -1.15597002       10.66567079        0.07625804        2.99867433        6.90416473        0.59696826        0.08960543
       -1.13595000       11.41353343        0.09010027        3.05772662        7.56671595        0.60808095        0.09090964
       -1.11592998       12.33985886        0.10721275        3.10404477        8.42300169        0.61412496        0.09147468
       -1.09590996       13.46568389        0.12739858        3.13194863        9.50042298        0.61485054        0.09106316
       -1.07588994       14.80871783        0.15014699        3.13713060       10.82136525        0.61054262        0.08953237
       -1.05586992       16.38253565        0.17468154        3.11705745       12.40200738        0.60193743        0.08685185
       -1.03584990       18.19658588        0.20007294        3.07132376       14.25197178        0.59011122        0.08310618
       -1.01582988       20.25624928        0.22539428        3.00195667       16.37404366        0.57637070        0.07848398
       -0.99580986       22.56163126        0.24987819        2.91357145       18.76277500        0.56215184        0.07325479
       -0.97578984       25.10384758        0.27302869        2.81321140       21.40095870        0.54891269        0.06773610
       -0.95576982       27.85845461        0.29465036        2.70972659       24.25382430        0.53799919        0.06225418
       -0.93574980       30.77717405        0.31478251        2.61266488       27.26214713        0.53047626        0.05710328
       -0.91572978       33.78058961        0.33355833        2.53082374       30.33675529        0.52694282        0.05250942
       -0.89570976       36.75532724        0.35103669        2.47076864       33.35754041        0.52737651        0.04860499
       -0.87568974       39.55882109        0.36706722        2.43569114       36.17957736        0.53106613        0.04541924
       -0.85566972       42.03301839        0.38124080        2.42492063       38.64729057        0.53667939        0.04288699
       -0.83564970       44.02573972        0.39295063        2.43423285       40.61520239        0.54248028        0.04087357
       -0.81562968       45.41575169        0.40155194        2.45687802       41.97144551        0.54666556        0.03921066
       -0.79560966       46.13587445        0.40657419        2.48505798       42.65875860        0.54774881        0.03773486
       -0.77558964       46.18830366        0.40792022        2.51147797       42.68768687        0.54489812        0.03632049
       -0.75556962       45.64789087        0.40598786        2.53060942       42.13825576        0.53813786        0.03489997
       -0.73554960       44.65193281        0.40167122        2.53940670       41.14902967        0.52835664        0.03346858
       -0.71552958       43.37821267        0.39623238        2.53737889       39.89541577        0.51711162        0.03207402
       -0.69550956       42.01570405        0.39107025        2.52607534       38.56149193        0.50627163        0.03079491
       -0.67548954       40.73384017        0.38744053        2.50816438       37.31093843        0.49758255        0.02971428
       -0.65546952       39.65633856        0.38619332        2.48635017       36.26264243        0.49225813        0.02889452
       -0.63544950       38.84442320        0.38759080        2.46238446       35.47539558        0.49069313        0.02835923
       -0.61542948       38.29229529        0.39124889        2.43639446       34.94420073        0.49236567        0.02808555
       -0.59540946       37.93531495        0.39621901        2.40667453       34.60846412        0.49594962        0.02800767
       -0.57538944       37.66895983        0.40119453        2.36998627       34.37014134        0.49960735        0.02803033
       -0.55536942       37.37457074        0.40479767        2.32229515       34.11803911        0.50139028        0.02804853
       -0.53534940       36.94651900        0.40588291        2.25976378       33.75325297        0.49965031        0.02796904
       -0.51532938       36.31506585        0.40378683        2.17975267       33.21043197        0.49336561        0.02772877
       -0.49530936       35.46005076        0.39846557        2.08157268       32.47039763        0.48230911        0.02730578
       -0.47528934       34.41260436        0.39048717        1.96679686       31.56156901        0.46703048        0.02672084
       -0.45526932       33.24493578        0.38088268        1.83905962       30.55029343        0.44867071        0.02602933
       -0.43524930       32.05117246        0.37089570        1.70341151       29.52289096        0.42866842        0.02530588
       -0.41522928       30.92438761        0.36169558        1.56541454       28.56421303        0.40843858        0.02462590
       -0.39520926       29.93566512        0.35412643        1.43021970       27.73816865        0.38910188        0.02404846
       -0.37518924       29.12009593        0.34855001        1.30184899       27.07477249        0.37131982        0.02360463
       -0.35516922       28.47230390        0.34481029        1.18282106       26.56612389        0.35525538        0.02329328
       -0.33514920       27.95125280        0.34231199        1.07414539       26.17106701        0.34064421        0.02308419
       -0.31512918       27.49164592        0.34017501        0.97560586       25.82600229        0.32693625        0.02292651
       -0.29510916       27.01795554        0.33741298        0.88619411       25.45812962        0.31345963        0.02275921
       -0.27508914       26.45729138        0.33308835        0.80454867       24.99756769        0.29956573        0.02252093
       -0.25506912       25.74865339        0.32641616        0.72929741       24.38605125        0.28473155        0.02215702
       -0.23504910       24.84792520        0.31681351        0.65926291       23.58161032        0.26861476        0.02162370
       -0.21502908       23.72947214        0.30391203        0.59354545       22.56005455        0.25107010        0.02089000
       -0.19500906       22.38588309        0.28755802        0.53152705       21.31471813        0.23214110        0.01993878
       -0.17498904       20.82715446        0.26781872        0.47284075       19.85568866        0.21203855        0.01876778
       -0.15496902       19.07979937        0.24499793        0.41733215       18.20896763        0.19111099        0.01739067
       -0.13494900       17.18552584        0.21964893        0.36501953       16.41521230        0.16980758        0.01583751
       -0.11492898       15.19873345        0.19256459        0.31604792       14.52733436        0.14863293        0.01415364
       -0.09490896       13.18229534        0.16472854        0.27063299       12.60644143        0.12809612        0.01239626
       -0.07488894       11.20175230        0.13722384        0.22899865       10.71624087        0.10866006        0.01062887
       -0.05486892        9.31876640        0.11111245        0.19131998        8.91671945        0.09070004        0.00891448
       -0.03484890        7.58509417        0.08731025        0.15768388        7.25831256        0.07447863        0.00730886
       -0.01482888        6.03826586        0.06648595        0.12807445        5.77771012        0.06013996        0.00585539
        0.00519114        4.69966626        0.04900512        0.10238085        4.49597713        0.04772108        0.00458208
        0.02521116        3.57504719        0.03492763        0.08041806        3.41902650        0.03717370        0.00350130
        0.04523118        2.65693462        0.02405225        0.06194942        2.53993254        0.02838890        0.00261151
        0.06525120        1.92809906        0.01599217        0.04670294        1.84228477        0.02121884        0.00190035
        0.08527122        1.36526355        0.01026085        0.03437953        1.30378210        0.01549282        0.00134826
        0.10529124        0.94243658        0.00635018        0.02465651        0.89946987        0.01102813        0.00093189
        0.12531126        0.63354140        0.00378926        0.01719141        0.60429613        0.00763772        0.00062688
        0.14533128        0.41425756        0.00217949        0.01163028        0.39490111        0.00513671        0.00040998
        0.16535130        0.26314384        0.00120803        0.00762102        0.25070549        0.00334892        0.00026038
        0.18537132        0.16217768        0.00064510        0.00482982        0.15442912        0.00211323        0.00016040
        0.20539134        0.09685590        0.00033184        0.00295660        0.09218278        0.00128894        0.00009573
        0.22541136        0.05598750        0.00016441        0.00174640        0.05326235        0.00075904        0.00005530
        0.24543138        0.03129110        0.00007844        0.00099452        0.02975611        0.00043116        0.00003088
        0.26545140        0.01689269        0.00003604        0.00054562        0.01605832        0.00023605        0.00001666
        0.28547142        0.00880153        0.00001594        0.00028823        0.00836421        0.00012448        0.00000867
        0.30549144        0.00442265        0.00000679        0.00014654        0.00420176        0.00006320        0.00000435
        0.32551146        0.00214190        0.00000278        0.00007168        0.00203445        0.00003088        0.00000211
        0.34553148        0.00099926        0.00000110        0.00003373        0.00094894        0.00001451        0.00000098
        0.36555150        0.00044888        0.00000042        0.00001526        0.00042620        0.00000656        0.00000044
        0.38557152        0.00019409        0.00000015        0.00000664        0.00018425        0.00000285        0.00000019
        0.40559154        0.00008075        0.00000005        0.00000278        0.00007665        0.00000119        0.00000008
        0.42561156        0.00003232        0.00000002        0.00000112        0.00003067        0.00000048        0.00000003
        0.44563158        0.00001244        0.00000001        0.00000043        0.00001181        0.00000018        0.00000001
        0.46565160        0.00000460        0.00000000        0.00000016        0.00000437        0.00000007        0.00000000
        0.48567162        0.00000164        0.00000000        0.00000006        0.00000156        0.00000002        0.00000000
        0.50569164        0.00000056        0.00000000        0.00000002        0.00000053        0.00000001        0.00000000
        0.52571166        0.00000018        0.00000000        0.00000001        0.00000017        0.00000000        0.00000000
        0.54573168        0.00000006        0.00000000        0.00000000        0.00000006        0.00000000        0.00000000
        0.56575170        0.00000002        0.00000000        0.00000000        0.00000002        0.00000000        0.00000000
        0.58577172        0.00000001        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.60579174        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.62581176        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.64583178        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.66585180        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.68587182        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.70589184        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.72591186        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.74593188        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.76595190        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.78597192        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.80599194        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.82601196        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.84603198        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        0.86605200        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        0.88607202        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        0.90609204        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        0.92611206        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        0.94613208        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        0.96615210        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        0.98617212        0.00000000        0.00000000       -0.00000000        0.00000000        0.00000000        0.00000000
        1.00619214        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        1.02621216        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        1.04623218        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        1.06625220        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
        1.08627222        0.00000001        0.00000000        0.00000000        0.00000001        0.00000000        0.00000000
        1.10629224        0.00000003        0.00000000        0.00000000        0.00000002        0.00000000        0.00000000
        1.12631226        0.00000009        0.00000000        0.00000000        0.00000008        0.00000000        0.00000000
        1.14633228        0.00000027        0.00000002        0.00000000        0.00000025        0.00000001        0.00000000
        1.16635230        0.00000081        0.00000005        0.00000000        0.00000075        0.00000002        0.00000000
        1.18637232        0.00000234        0.00000013        0.00000000        0.00000216        0.00000004        0.00000000
        1.20639234        0.00000646        0.00000037        0.00000000        0.00000597        0.00000012        0.00000000
        1.22641236        0.00001719        0.00000098        0.00000000        0.00001588        0.00000032        0.00000001
        1.24643238        0.00004393        0.00000251        0.00000000        0.00004057        0.00000083        0.00000001
        1.26645240        0.00010786        0.00000616        0.00000000        0.00009963        0.00000203        0.00000004
        1.28647242        0.00025452        0.00001453        0.00000000        0.00023511        0.00000479        0.00000009
        1.30649244        0.00057719        0.00003295        0.00000001        0.00053318        0.00001086        0.00000019
        1.32651246        0.00125798        0.00007179        0.00000004        0.00116206        0.00002367        0.00000042
        1.34653248        0.00263526        0.00015034        0.00000010        0.00243436        0.00004957        0.00000088
        1.36655250        0.00530673        0.00030259        0.00000029        0.00490226        0.00009980        0.00000178
        1.38657252        0.01027445        0.00058542        0.00000077        0.00949163        0.00019317        0.00000347
        1.40659254        0.01913023        0.00108889        0.00000197        0.01767336        0.00035952        0.00000649
        1.42661256        0.03426503        0.00194762        0.00000486        0.03165727        0.00064358        0.00001171
        1.44663258        0.05906644        0.00335074        0.00001156        0.05457524        0.00110853        0.00002038
        1.46665260        0.09805005        0.00554703        0.00002649        0.09060406        0.00183819        0.00003428
        1.48667262        0.15686362        0.00884070        0.00005846        0.14497202        0.00293657        0.00005587
        1.50669264        0.24212242        0.01357423        0.00012432        0.22381153        0.00452390        0.00008843
        1.52671266        0.36108867        0.02009749        0.00025481        0.33387067        0.00672932        0.00013638
        1.54673268        0.52129452        0.02872676        0.00050357        0.48217660        0.00968181        0.00020578
        1.56675270        0.73030372        0.03970334        0.00095995        0.67583207        0.01350325        0.00030511
        1.58677272        0.99586529        0.05316529        0.00176603        0.92217932        0.01830814        0.00044651
        1.60679274        1.32668117        0.06914603        0.00313740        1.22953542        0.02421484        0.00064747
        1.62681276        1.73385117        0.08760753        0.00538579        1.60855515        0.03136977        0.00093293
        1.64683278        2.23278621        0.10850317        0.00894055        2.07402350        0.03998165        0.00133734
        1.66685280        2.84506899        0.13185135        0.01436429        2.64659030        0.05035675        0.00190630
        1.68687282        3.59951975        0.15778941        0.02235722        3.35375411        0.06292194        0.00269707
        1.70689284        4.53172544        0.18657745        0.03374498        4.22940394        0.07822172        0.00377736
        1.72691286        5.68158232        0.21853385        0.04944623        5.31149983        0.09688049        0.00522192
        1.74693288        7.08893639        0.25390883        0.07041864        6.63797143        0.11953030        0.00710718
        1.76695290        8.78801516        0.29272900        0.09758521        8.24148137        0.14671547        0.00950413
        1.78697292       10.80180181        0.33466347        0.13174636       10.14412796        0.17879346        0.01247055
        1.80699294       13.13763137        0.37896298        0.17348670       12.35328409        0.21585418        0.01604342
        1.82701296       15.78504708        0.42450316        0.22308843       14.85954794        0.25767518        0.02023236
        1.84703298       18.71645849        0.46993126        0.28046650       17.63732441        0.30372126        0.02501506
        1.86705300       21.89059202        0.51388263        0.34514188       20.64804572        0.35318683        0.03033496
        1.88707302       25.25827468        0.55521301        0.41626695       23.84562076        0.40507229        0.03610167
        1.90709304       28.76977051        0.59319017        0.49270961       27.18339515        0.45828113        0.04219445
        1.92711306       32.38259603        0.62760205        0.57318732       30.62161443        0.51172363        0.04846859
        1.94713308       36.06837856        0.65875946        0.65642304       34.13402110        0.56441069        0.05476427
        1.96715310       39.81693783        0.68739159        0.74127629       37.71183399        0.61551930        0.06091666
        1.98717312       43.63563081        0.71444827        0.82679548       41.36321103        0.66441057        0.06676547
        2.00719314       47.54247253        0.74083654        0.91214920       45.10673784        0.71058670        0.07216225
        2.02721316       51.55286728        0.76713385        0.99642789       48.95874227        0.75358868        0.07697459
        2.04723318       55.66181413        0.79333604        1.07835638       52.91617489        0.79285918        0.08108764
        2.06725320       59.82559163        0.81870911        1.15600593       56.93885338        0.82761804        0.08440518
        2.08727322       63.94831206        0.84180775        1.22662075       60.93622178        0.85680909        0.08685269
        2.10729324       67.87860598        0.86069458        1.28666380       64.76369584        0.87916741        0.08838435
        2.12731326       71.41978635        0.87334211        1.33213478       68.23189178        0.89342374        0.08899394
        2.14733328       74.35356191        0.87814111        1.35913393       71.12894375        0.89861640        0.08872672
        2.16735330       76.47369326        0.87439379        1.36456292       73.25261190        0.89443689        0.08768776
        2.18737332       77.62306673        0.86265933        1.34679883       74.44605508        0.88151144        0.08604205
        2.20739334       77.72639451        0.84484932        1.30616990       74.62984393        0.86152785        0.08400351
        2.22741336       76.81146640        0.82403474        1.24510589       73.82335730        0.83715475        0.08181372
