# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
     -3.21321321    190.06558666
     -3.19319319    184.21934261
     -3.17317317    178.58696654
     -3.15315315    173.26434999
     -3.13313313    168.38743496
     -3.11311311    164.11474187
     -3.09309309    160.59643877
     -3.07307307    157.93838151
     -3.05305305    156.17054616
     -3.03303303    155.22777837
     -3.01301301    154.94753897
     -2.99299299    155.08538418
     -2.97297297    155.34523856
     -2.95295295    155.41873702
     -2.93293293    155.02637088
     -2.91291291    153.95303010
     -2.89289289    152.07182851
     -2.87287287    149.35266294
     -2.85285285    145.85530088
     -2.83283283    141.71009346
     -2.81281281    137.09173788
     -2.79279279    132.19219021
     -2.77277277    127.19775716
     -2.75275275    122.27312331
     -2.73273273    117.55254561
     -2.71271271    113.13658792
     -2.69269269    109.09207272
     -2.67267267    105.45333911
     -2.65265265    102.22393199
     -2.63263263     99.37889700
     -2.61261261     96.86845843
     -2.59259259     94.62383949
     -2.57257257     92.56544714
     -2.55255255     90.61285652
     -2.53253253     88.69531032
     -2.51251251     86.76106674
     -2.49249249     84.78402854
     -2.47247247     82.76663976
     -2.45245245     80.73884385
     -2.43243243     78.75365484
     -2.41241241     76.88032667
     -2.39239239     75.19610581
     -2.37237237     73.77724110
     -2.35235235     72.68959321
     -2.33233233     71.97913676
     -2.31231231     71.66300486
     -2.29229229     71.72234505
     -2.27227227     72.09876370
     -2.25225225     72.69612162
     -2.23223223     73.38868021
     -2.21221221     74.03520422
     -2.19219219     74.49706116
     -2.17217217     74.65723163
     -2.15215215     74.43693698
     -2.13213213     73.80740439
     -2.11211211     72.79577112
     -2.09209209     71.48562813
     -2.07207207     70.01357402
     -2.05205205     68.56307132
     -2.03203203     67.35602433
     -2.01201201     66.64137338
     -1.99199199     66.67928789
     -1.97197197     67.71970740
     -1.95195195     69.97511429
     -1.93193193     73.58923279
     -1.91191191     78.60532396
     -1.89189189     84.93934009
     -1.87187187     92.36395830
     -1.85185185    100.50910463
     -1.83183183    108.88281544
     -1.81181181    116.91317777
     -1.79179179    124.00798185
     -1.77177177    129.62436848
     -1.75175175    133.33728773
     -1.73173173    134.89421153
     -1.71171171    134.24510652
     -1.69169169    131.54121954
     -1.67167167    127.10281317
     -1.65165165    121.36286929
     -1.63163163    114.79895688
     -1.61161161    107.86738962
     -1.59159159    100.95196175
     -1.57157157     94.33466367
     -1.55155155     88.18952633
